Code churn,Test churn,Prior changes,Average cyclomatic,Number of functions,Comment ratio,Closeness,Betweenness,PageRank,Number of comments,Developer exp.,Reviewer exp.,Review duration,Developer sentiment,Owner sentiment,LOC,Maximum nesting,Comment words,Landing delta,Module number,Response delta,Release delta
10.0,0.0,364.0,5.0,66.0,0.06,1.16,656953.66,2.9,29,17.0,1.0,0.99,-3,-2,1959.0,6.0,0.0,-0.357592592593,1.0,4.12278935185,34.6378356481
222.0,169.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,39,6.0,0.0,9.2,-4,0,0.0,0.0,40.0,7.03168981481,1.0,3.29984953704,1.68487268519
56.0,0.0,235.0,3.0,32.5,0.05,1.17,14349.79,1.41,24,21.0,8.0,1.48,-2,0,681.5,3.0,22.5,12.7476736111,2.0,0.0050462962963,3.50666666667
22.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,11,63.0,1.0,11.95,-3,0,0.0,0.0,1.0,0.127025462963,1.0,0.0506134259259,9.55075231481
25.0,0.0,116.0,5.0,51.0,0.11,1.66,54880.72,2.95,17,3.0,0.0,0.05,-4,0,1568.0,7.0,0.0,0.00137731481481,1.0,0.936354166667,0.800868055556
587.0,110.0,604.0,4.0,100.0,0.11,1.87,395521.91,1.7,31,44.0,43.0,2.18,-2,-2,2495.0,4.0,2.75,11.519849537,5.0,2.71827546296,1.19914351852
57.0,0.0,40.0,2.0,36.0,0.38,1.84,32040.8,3.84,15,0.0,2.0,0.84,-3,-3,475.5,1.0,10.67,-0.188587962963,1.0,0.00484953703704,0.314837962963
32.0,0.0,591.0,3.0,391.0,0.1,1.87,151164.82,2.21,27,65.0,0.0,3.58,-4,-4,9783.0,5.0,1.0,-26.4109490741,1.0,26.1001041667,12.834537037
38.0,0.0,131.0,3.33,18.67,0.09,1.38,7216.75,1.64,37,1.0,37.0,0.46,-4,0,374.67,1.67,27.0,-4.34694444444,1.0,2.11105324074,2.21215277778
28.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.02,-3,-2,0.0,0.0,0.5,-0.770509259259,1.0,2.00516203704,28.39875
45.0,0.0,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,53,7.0,1.0,0.88,-4,-1,0.0,0.0,38.5,25.0638888889,1.0,0.280451388889,2.6227662037
25.0,0.0,383.0,4.0,70.0,0.13,1.2,456610.46,2.23,92,1.0,383.0,58.19,-4,-2,1829.0,5.0,41.83,-0.759988425926,2.0,7.79028935185,9.27203703704
66.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.0,1.0,0.02,-3,-1,0.0,0.0,1.0,0.0037962962963,1.0,1.04291666667,2.48368055556
72.0,0.0,22.0,1.5,15.0,0.13,1.13,0.0,1.31,13,6.0,8.0,1.54,-2,-2,221.5,0.5,0.0,0.397662037037,1.0,1.79013888889,14.4027314815
567.0,124.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,79,16.0,0.0,6.25,-3,0,0.0,0.0,74.0,-1.7612037037,2.0,0.865104166667,17.4312037037
10.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,48,16.0,0.0,47.43,-4,-4,0.0,0.0,0.0,-1.73297453704,1.0,1.08009259259,14.3971412037
160.0,28.0,382.0,3.0,39.0,0.93,1.77,13748.24,3.89,15,66.0,2.0,4.58,-2,0,1420.5,4.5,205.0,0.00883101851852,1.0,0.248611111111,23.810625
14.0,0.0,128.0,7.0,88.0,0.2,1.12,4247.45,1.61,28,81.0,2.0,105.58,-3,-3,3369.0,5.0,0.0,14.8475347222,1.0,0.458101851852,0.834618055556
373.0,20.0,88.0,0.0,0.0,0.0,0.76,141.26,1.42,22,11.0,43.0,5.44,-1,-1,0.0,0.0,10.5,47.5099537037,2.0,2.70921296296,1.25952546296
7.0,0.0,436.0,6.0,177.0,0.31,1.2,263546.74,1.9,8,0.0,27.0,0.41,-2,0,7694.0,6.0,0.0,-2.72740740741,1.0,2.98284722222,9.50501157407
33.0,132.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,45,78.0,1.0,0.64,-2,-2,0.0,0.0,22.0,-0.115081018519,1.0,0.693530092593,2.30155092593
28.0,0.0,88.0,4.0,72.0,0.24,1.74,91556.61,1.48,21,69.0,2.0,0.21,-4,0,2131.0,5.0,7.0,1.38810185185,1.0,1.03568287037,20.3912268519
1111.0,373.0,4781.0,7.63,27.8,0.96,1.81,91384.0,4.24,27,602.0,578.0,-1.0,-2,0,1801.67,2.93,0.0,-6.23605324074,5.0,3.7405787037,3.47579861111
15.0,0.0,4.0,2.0,11.0,0.21,1.12,21.79,1.36,9,0.0,0.0,3.99,-3,-1,159.0,2.0,14.0,-2.61016203704,1.0,0.0,5.99430555556
8.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,17.0,0.63,-2,0,0.0,0.0,0.0,2.48993055556,1.0,0.21212962963,14.9678703704
133.0,0.0,1377.0,4.0,13.5,0.3,0.91,0.0,1.33,32,19.0,684.0,10.81,-4,-1,598.5,2.5,80.0,12.3503125,2.0,0.868148148148,15.3806134259
10.0,0.0,112.0,8.0,39.0,0.13,1.65,1552813.94,15.15,26,4.0,12.0,0.24,-4,-2,1768.0,6.0,0.0,0.107800925926,1.0,4.81429398148,22.5292361111
8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,0.0,0.81,-2,-2,0.0,0.0,0.0,-0.199502314815,1.0,0.558645833333,10.5207638889
28.0,0.0,896.0,4.0,220.0,0.2,1.74,106333.62,1.81,52,9.0,4.0,0.04,-4,-4,5699.0,5.0,0.0,0.411226851852,1.0,0.221053240741,32.8911342593
17.0,0.0,188.0,4.0,85.0,0.26,1.64,15520.33,1.62,13,4.0,18.0,0.35,-2,0,2268.0,4.0,0.0,2.32878472222,1.0,0.850185185185,32.363125
13.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2.0,1.0,49.5,-4,0,0.0,0.0,86.0,1.63497685185,1.0,0.160532407407,19.0745717593
15.0,24.0,80.0,2.0,30.0,0.06,1.92,12265.1,1.63,26,29.0,0.0,1.83,-3,-3,352.0,3.0,0.0,7.68153935185,1.0,0.0679166666667,0.628831018519
20.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,7.09,-3,-1,0.0,0.0,0.0,0.465277777778,1.0,0.370868055556,13.8630092593
22.0,30.0,136.0,4.0,82.0,0.16,1.69,142428.42,6.71,25,69.0,6.0,95.96,-2,-1,2119.0,4.0,1.0,13.4821527778,2.0,1.86864583333,0.389710648148
19324.0,0.0,252.0,1.09,2.83,1.2,1.26,142477.66,1.46,17,169.0,0.0,87.36,-2,0,403.87,0.91,3.75,42.0673148148,4.0,2.05290509259,13.8073726852
9.0,0.0,176.0,3.0,52.0,0.15,1.91,3121237.93,21.31,9,6.0,16.0,17.56,-3,-3,1383.0,5.0,0.0,-0.404548611111,1.0,1.13222222222,11.6274189815
16.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4.0,69.0,2.92,-2,0,0.0,0.0,1.0,2.32243055556,1.0,0.313263888889,7.94070601852
23.0,0.0,675.0,3.0,87.5,0.13,1.84,656146.6,9.09,29,7.0,0.0,2.0,-3,-1,1988.5,4.0,0.0,-0.23056712963,1.0,0.0303356481481,7.59523148148
7.0,0.0,228.0,2.0,58.0,0.11,1.87,556892.46,5.82,25,0.0,4.0,22.42,-4,0,851.0,3.0,105.0,-0.723587962963,1.0,0.000671296296296,21.4911574074
10.0,0.0,145.0,3.0,21.0,0.26,1.18,4098.81,1.62,25,59.0,1.0,28.19,-3,0,438.0,3.0,0.0,0.907858796296,1.0,1.95099537037,16.8301736111
10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,2.94,-2,-1,0.0,0.0,0.0,-2.16065972222,1.0,1.40751157407,9.85829861111
86.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,21,23.0,0.0,29.09,-4,0,0.0,0.0,66.5,5.85396990741,1.0,1.44060185185,6.88979166667
278.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,17,24.0,159.0,0.0,-3,-3,0.0,0.0,0.0,0.0,3.0,0.726631944444,15.3793634259
16.0,0.0,2279.0,4.5,306.5,0.26,1.24,139509.6,10.64,15,61.0,0.0,39.31,-3,0,6115.0,4.0,0.0,5.31631944444,1.0,1.9583912037,20.5650925926
310.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.0,0.0,2.62,-3,-1,0.0,0.0,6.67,0.561875,1.0,0.17818287037,13.8695833333
26.0,0.0,2123.0,4.0,610.0,0.15,1.77,2409954.7,9.91,41,14.0,129.0,9.66,-3,-1,14155.0,6.0,12.0,1.93792824074,1.0,3.76453703704,20.4253240741
114.0,0.0,85.0,2.5,28.0,0.1,1.83,188698.82,3.9,19,38.0,0.0,18.39,-4,-1,821.5,2.5,64.0,6.25951388889,1.0,0.0,0.460115740741
40.0,0.0,63.0,2.0,23.33,0.12,1.83,75287.97,1.52,11,16.0,0.0,2.92,-2,-2,363.33,2.67,0.0,11.300150463,1.0,0.408275462963,7.29240740741
12.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.0,10.0,0.41,-2,0,0.0,0.0,56.0,2.02299768519,1.0,0.174988425926,13.6661921296
135.0,164.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,34,8.0,53.0,37.89,-3,-3,0.0,0.0,84.0,-3.57175925926,3.0,2.70474537037,15.320462963
24.0,0.0,107.0,4.0,76.0,0.17,1.04,47175.22,1.46,74,46.0,20.0,-1.0,-3,-2,1856.0,3.0,0.0,-5.62130787037,2.0,0.00701388888889,0.443240740741
421.0,161.0,5805.0,2.83,135.5,0.41,1.64,3350073.19,11.58,90,197.0,321.0,11.22,-2,0,4063.83,3.33,67.0,-7.43359953704,9.0,3.77694444444,32.3037847222
31.0,0.0,37.0,2.5,52.0,1.58,1.77,16130.51,1.61,17,0.0,0.0,56.13,-4,0,1496.0,2.5,151.0,0.00638888888889,1.0,0.0746296296296,2.86569444444
76.0,32.0,1915.0,7.0,67.0,0.35,1.84,104901.83,3.33,29,79.0,364.0,133.41,-3,-1,4146.0,6.0,0.0,-1.13574074074,4.0,1.42519675926,0.873090277778
33.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,29,9.0,0.0,4.18,-2,0,0.0,0.0,70.33,0.0648263888889,2.0,0.456215277778,13.3926851852
24.0,0.0,900.0,7.0,151.0,0.21,1.65,406806.84,5.42,7,140.0,15.0,0.04,-3,0,3822.0,6.0,24.0,31.7580902778,1.0,0.851967592593,13.9477083333
60.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,18.18,-2,0,0.0,0.0,0.0,1.79773148148,1.0,2.2065625,23.9875115741
21.0,55.0,442.0,5.0,231.0,0.19,1.07,44817.02,2.04,26,6.0,0.0,7.18,-3,0,6455.0,6.0,0.0,-0.611157407407,2.0,1.55018518519,0.940601851852
9.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,3.0,0.46,-3,-3,0.0,0.0,49.0,-0.614907407407,1.0,3.72033564815,10.49625
42.0,0.0,443.0,4.0,91.0,0.07,1.12,93178.71,2.07,31,6.0,34.0,2.23,-3,0,2316.0,6.0,3.0,0.756203703704,1.0,0.00390046296296,2.6328125
40.0,0.0,8.0,2.0,4.0,0.14,1.91,1271.07,1.81,14,0.0,0.0,7.76,-4,-4,98.0,1.0,27.0,-0.7290625,1.0,1.06503472222,7.45505787037
97.0,0.0,410.0,3.5,26.5,0.57,1.87,18637.97,1.66,83,6.0,0.0,24.68,-4,-1,1047.0,4.5,120.4,-85.8887962963,2.0,0.317141203704,7.75917824074
16.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13.0,0.0,40.55,-2,0,0.0,0.0,0.0,0.0373958333333,1.0,0.00158564814815,0.816493055556
11.0,0.0,57.0,1.0,82.0,0.12,1.87,2338763.18,16.73,25,13.0,9.0,0.04,-3,0,1504.0,1.0,4.67,-0.656608796296,1.0,1.45414351852,27.4319791667
32.0,0.0,76.0,5.0,126.0,0.26,1.77,1254202.8,15.84,19,2.0,0.0,0.16,-3,0,3739.0,7.0,19.33,2.28527777778,1.0,3.64038194444,40.0793634259
66.0,0.0,31.0,4.0,49.0,0.2,1.84,53180.43,4.75,15,2.0,16.0,58.13,-3,0,1384.0,4.0,20.0,4.53436342593,1.0,0.301655092593,1.69068287037
86.0,182.0,71.0,3.0,11.5,0.65,1.79,35121.88,2.3,41,11.0,2.0,480.41,-3,-1,303.5,2.0,7.4,46.193275463,1.0,1.76541666667,7.34050925926
13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.0,0.0,1.32,-3,-3,0.0,0.0,0.0,-0.16931712963,1.0,0.368252314815,3.88032407407
8.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,12,16.0,1.0,45.47,-3,0,0.0,0.0,0.0,2.52670138889,1.0,0.973900462963,1.91171296296
18.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,23,76.0,1.0,4.3,-3,0,0.0,0.0,2.0,-0.616087962963,1.0,0.337824074074,15.4582986111
14.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,25,59.0,1.0,68.88,-4,0,0.0,0.0,89.0,-0.0342592592593,1.0,0.032974537037,6.39842592593
116.0,0.0,1031.0,2.25,56.25,0.43,1.18,192274.86,1.61,35,352.0,20.0,0.15,-3,-3,1437.0,2.25,0.0,0.907546296296,2.0,0.0144560185185,18.8480439815
46.0,0.0,69.0,4.0,20.0,0.07,1.83,1220.26,1.59,20,11.0,35.0,12.45,-2,-2,442.5,2.5,18.5,0.0690393518519,1.0,0.618657407407,12.3843287037
8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.0,0.0,0.95,-4,-4,0.0,0.0,20.0,1.92282407407,1.0,0.892303240741,16.4968171296
130.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,25,9.0,0.0,397.0,-3,0,0.0,0.0,0.0,-2.63804398148,2.0,3.02335648148,19.6252893519
158.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,14,38.0,14.0,0.48,-2,-2,0.0,0.0,10.0,0.504259259259,1.0,2.52997685185,21.3134837963
34.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0,11.0,1.91,-4,0,0.0,0.0,45.0,0.0,1.0,0.35974537037,12.6462731481
28.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.0,0.0,0.48,-3,-3,0.0,0.0,17.5,0.00674768518519,1.0,1.67541666667,24.8450578704
8.0,0.0,238.0,2.0,114.0,0.08,1.79,94712.02,1.57,11,31.0,6.0,6.75,-2,-1,2706.0,3.0,0.0,0.00680555555556,1.0,0.51494212963,21.2205787037
14.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.24,-2,-1,0.0,0.0,0.0,-1.27622685185,1.0,0.877372685185,2.14710648148
63.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,19,11.0,0.0,14.6,-2,0,0.0,0.0,13.67,3.74721064815,2.0,6.10987268519,1.03232638889
64.0,0.0,105.0,2.0,28.5,0.43,1.91,0.0,1.38,21,6.0,0.0,6.88,-3,0,514.5,1.5,1.33,3.63225694444,0.0,0.653263888889,0.174675925926
17.0,0.0,2185.0,0.0,0.0,0.0,0.0,0.0,0.0,7,275.0,0.0,0.1,-3,0,0.0,0.0,68.0,8.79934027778,1.0,0.118553240741,5.66636574074
146.0,204.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5.0,49.0,15.57,-2,-2,0.0,0.0,19.6,33.4983680556,3.0,2.6958912037,1.24638888889
31.0,0.0,664.0,3.5,95.0,0.32,1.16,238583.96,1.88,51,15.0,2.0,0.07,-3,-2,4167.0,3.0,10.0,2.85457175926,1.0,0.901724537037,0.826678240741
55.0,11.0,1315.0,3.5,63.5,0.12,1.0,181285.09,11.74,24,62.0,0.0,88.98,-3,-3,1826.0,5.0,6.0,2.02571759259,2.0,3.15295138889,17.505787037
73.0,62.0,115.0,3.33,31.33,0.44,1.65,65014.09,4.58,46,64.0,1.0,-0.54,-3,-3,852.0,3.0,0.67,21.1181134259,1.0,2.9406712963,9.50957175926
9.0,9.0,66.0,3.0,33.0,0.15,1.65,222936.51,9.03,9,13.0,8.0,0.21,-2,-2,555.0,3.0,7.0,0.226701388889,1.0,0.67712962963,0.0818402777778
286.0,0.0,646.0,2.5,50.0,0.21,1.12,93178.71,2.07,19,0.0,1.0,2.35,-4,-1,1315.0,3.5,16.5,14.9926388889,1.0,0.368356481481,0.286215277778
24.0,55.0,375.0,4.0,66.0,0.13,1.74,618.55,1.3,39,41.0,4.0,4.69,-3,-2,1789.0,6.0,0.0,-0.65568287037,3.0,3.86863425926,18.3449421296
291.0,11.0,1483.0,1.89,72.67,0.21,1.66,131524.16,2.81,19,154.0,82.0,47.2,-2,-2,1279.44,2.33,0.0,-0.141782407407,4.0,2.16579861111,6.01708333333
57.0,0.0,783.0,5.0,102.0,0.15,1.66,529885.9,4.41,11,15.0,24.0,120.58,-2,-2,4773.0,6.0,23.0,0.0975925925926,1.0,0.0522800925926,4.75810185185
28.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2.0,8.0,0.07,-2,-2,0.0,0.0,0.0,-0.132835648148,1.0,3.34539351852,24.9848842593
35.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,23,26.0,0.0,-0.32,-3,0,0.0,0.0,0.0,16.2374074074,1.0,0.249583333333,21.5407060185
52.0,0.0,68.0,4.0,48.0,0.05,1.79,65126.46,1.89,57,2.0,0.0,26.95,-3,0,1462.0,5.0,0.0,0.820046296296,1.0,2.91724537037,33.4604166667
27.0,0.0,2525.0,4.5,453.0,0.17,1.61,1644033.32,7.64,19,7.0,96.0,16.93,-3,-3,12402.5,7.5,0.0,0.646898148148,2.0,2.0353587963,3.5896875
28.0,0.0,380.0,4.0,36.67,0.17,1.1,495.54,1.29,28,37.0,267.0,188.09,-3,-3,1326.33,6.0,4.0,14.4762152778,3.0,0.703483796296,26.383275463
11.0,0.0,14.0,3.0,12.0,0.14,1.69,10402.38,1.6,14,4.0,0.0,0.09,-3,-1,288.0,3.0,1.5,1.44076388889,1.0,1.59699074074,13.9054282407
335.0,120.0,277.0,0.75,9.0,0.18,1.83,4143.16,1.54,25,116.0,11.0,0.32,-2,-2,143.75,0.5,13.5,0.132233796296,2.0,0.968645833333,1.45421296296
9.0,0.0,22.0,2.0,3.0,0.39,1.91,32.54,1.5,17,21.0,0.0,2.54,-3,0,468.0,1.0,0.0,0.498738425926,1.0,1.6428125,3.24878472222
326.0,0.0,74.0,2.29,14.57,0.46,1.6,207004.18,4.02,11,2.0,9.0,0.94,-2,0,240.29,2.14,0.0,0.574502314815,1.0,3.80946759259,5.61678240741
26.0,0.0,9.0,6.0,2.0,0.17,1.79,34.76,1.43,44,1.0,0.0,14.62,-3,0,76.0,4.0,0.0,2.64,1.0,0.240451388889,13.9874652778
88.0,51.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,185,1.0,5.0,4.78,-3,-1,0.0,0.0,22.25,2.03671296296,3.0,0.00275462962963,25.7663773148
131.0,0.0,1009.0,3.5,36.5,0.79,1.74,59656.37,1.54,17,19.0,27.0,0.0,-3,0,1218.0,2.5,0.0,10.5232175926,2.0,0.474907407407,4.97423611111
48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.0,0.0,0.06,-3,0,0.0,0.0,1.0,53.9890856481,1.0,0.635416666667,0.224884259259
34.0,0.0,554.0,6.0,175.0,0.31,1.12,293060.88,1.82,11,0.0,32.0,12.64,-4,-1,7571.0,6.0,0.0,-0.1975,1.0,1.30591435185,15.5238194444
607.0,0.0,1347.0,2.32,29.44,0.58,1.84,1097065.32,17.29,40,89.0,199.0,4.31,-4,-3,654.84,1.72,23.4,3.01509259259,9.0,0.666342592593,4.34703703704
95.0,0.0,423.0,2.0,42.0,0.16,1.64,82144.52,8.69,10,0.0,0.0,17.76,-3,0,822.0,3.0,16.5,3.77626157407,2.0,1.12135416667,34.5974074074
136.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12.0,0.0,8.36,-3,0,0.0,0.0,29.0,1.54695601852,1.0,0.0865509259259,26.8835069444
12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,36,8.0,0.0,77.21,-4,-2,0.0,0.0,49.0,-10.3430324074,1.0,1.11300925926,15.6824305556
7.0,0.0,139.0,3.0,65.0,0.08,1.91,247945.74,2.56,27,2.0,3.0,0.04,-3,0,1458.0,3.0,0.0,-6.24528935185,1.0,0.165474537037,1.6859375
18.0,0.0,15.0,1.0,15.0,0.05,1.92,14804.56,1.82,9,1.0,8.0,2.59,-3,0,193.0,1.0,3.0,12.6915162037,2.0,0.0153240740741,14.5929282407
77.0,0.0,1131.0,1.67,66.67,0.18,1.35,165632.95,2.66,59,60.0,29.0,3.04,-4,-2,1301.0,2.33,10.5,3.34493055556,3.0,0.273148148148,4.52938657407
41.0,0.0,369.0,4.0,799.0,0.05,1.77,0.0,1.27,19,41.0,9.0,20.64,-2,-2,25833.0,7.0,0.0,4.09491898148,2.0,0.0551157407407,17.8177430556
133.0,79.0,2924.0,3.0,139.5,0.15,1.51,320263.27,1.6,72,72.0,0.0,1.05,-4,-3,2858.25,4.5,17.0,-67.2048842593,4.0,0.923587962963,3.5125462963
274.0,146.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,33,48.0,22.0,1.23,-4,0,0.0,0.0,38.5,13.6447569444,1.0,1.68876157407,9.85543981481
29.0,85.0,57.0,4.0,282.0,0.16,1.84,509438.45,10.43,20,2.0,0.0,2.63,-4,-4,7503.0,9.0,33.0,2.04428240741,1.0,2.60559027778,0.0963541666667
8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,14.61,-2,0,0.0,0.0,34.0,44.9389236111,1.0,0.00201388888889,1.96405092593
63.0,0.0,35.0,3.0,127.0,0.11,1.83,0.0,1.35,11,16.0,0.0,20.2,-2,0,2646.0,5.0,0.0,0.36869212963,1.0,0.0175115740741,10.9152199074
13.0,9.0,35.0,3.0,104.0,0.14,1.87,61206.87,8.55,12,8.0,3.0,4.25,-3,-2,2469.0,5.0,8.0,0.518275462963,1.0,0.046099537037,9.80239583333
15.0,0.0,287.0,5.0,68.0,0.14,1.79,12165.57,1.97,48,3.0,0.0,12.55,-3,-2,2331.0,4.0,0.0,11.2121759259,1.0,0.940393518519,29.5968402778
11.0,4.0,18.0,3.0,84.0,0.18,1.12,2662.26,1.41,23,0.0,2.0,8.59,-3,-3,1414.0,4.0,0.0,-1.10282407407,1.0,4.13717592593,30.5603009259
12.0,0.0,16.0,4.0,20.0,0.28,1.18,0.0,1.34,16,12.0,1.0,114.15,-3,-2,729.0,6.0,0.0,-0.0418981481481,1.0,0.571030092593,27.361875
23.0,0.0,3.0,0.0,0.0,0.0,0.47,0.0,1.3,17,0.0,0.0,0.06,-4,0,0.0,0.0,0.0,-0.336342592593,1.0,3.31767361111,6.1821875
54.0,0.0,127.0,2.5,29.5,0.1,1.66,60441.23,1.54,22,53.0,0.0,0.24,-4,0,924.5,3.0,1.0,3.16760416667,1.0,9.72170138889,21.5674074074
43.0,0.0,80.0,2.0,52.0,0.1,1.65,82871.51,1.53,22,0.0,26.0,57.17,-3,-2,1155.0,4.0,26.0,61.8257407407,1.0,2.46797453704,1.75233796296
315.0,0.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,34,20.0,2.0,23.81,-3,-1,0.0,0.0,13.33,0.0,2.0,0.0228356481481,14.6243518519
126.0,0.0,2851.0,3.0,369.0,0.19,1.66,1012044.69,12.21,15,18.0,16.0,17.39,-2,-1,2525.67,3.33,5.0,30.6466550926,4.0,21.0180208333,0.573541666667
44.0,39.0,362.0,4.0,76.0,0.1,1.66,1440.91,1.32,30,15.0,0.0,16.88,-3,-3,2024.0,6.0,2.75,-0.735138888889,2.0,1.68913194444,14.4020138889
137.0,0.0,218.0,2.25,36.0,0.27,1.61,12775.23,11.29,24,14.0,0.0,0.87,-2,-1,661.5,2.5,9.0,8.78466435185,1.0,0.00138888888889,6.87255787037
55.0,0.0,10.0,4.0,31.0,0.12,1.84,0.0,1.32,26,2.0,0.0,8.44,-3,-2,601.0,4.0,0.0,10.3674305556,2.0,0.333912037037,12.1374768519
11.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,-3,0,0.0,0.0,0.0,-0.881747685185,1.0,0.0,0.227824074074
18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.35,-3,-3,0.0,0.0,16.0,1.30165509259,1.0,0.701909722222,2.46190972222
16.0,0.0,268.0,2.0,55.0,0.12,1.04,176488.53,2.2,15,28.0,2.0,2.08,-3,0,867.0,3.0,13.0,72.9908449074,1.0,0.170555555556,6.64739583333
445.0,0.0,1435.0,4.0,826.0,0.05,1.65,795.06,1.25,50,90.0,246.0,3.75,-4,-2,27126.0,7.0,3.4,2.23027777778,6.0,0.0558912037037,11.5622800926
8.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,7,32.0,2.0,13.89,-2,-2,0.0,0.0,0.0,5.45815972222,1.0,0.2159375,13.9404976852
114.0,0.0,596.0,2.57,43.71,0.18,1.83,974423.31,17.79,27,14.0,215.0,0.62,-4,-2,1008.86,3.57,67.0,5.42631944444,1.0,4.71733796296,0.146828703704
7.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,10.0,73.04,-2,0,0.0,0.0,0.0,0.0431134259259,1.0,2.07481481481,13.683900463
57.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27,7.0,0.0,2.45,-3,-2,0.0,0.0,55.0,0.428611111111,1.0,0.101041666667,26.8915972222
74.0,0.0,998.0,4.0,167.0,0.34,1.69,72913.64,5.2,20,2.0,82.0,23.96,-4,-1,6008.0,5.0,10.0,32.8885069444,1.0,3.75152777778,25.6229976852
14.0,0.0,75.0,3.0,128.0,0.11,1.69,0.0,1.26,13,30.0,0.0,0.1,-2,0,2733.0,5.0,28.0,-0.623333333333,1.0,1.00390046296,5.49462962963
30.0,0.0,390.0,1.0,40.0,0.11,1.24,114953.87,11.2,19,37.0,0.0,2.17,-3,0,365.0,2.0,1.5,10.4714814815,1.0,0.315590277778,31.809849537
84.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2.0,0.0,19.24,-2,-2,0.0,0.0,1.29,28.3533564815,1.0,1.9587037037,7.41861111111
42.0,0.0,7.0,10.0,99.0,0.09,1.83,171213.77,6.35,46,0.0,1.0,180.17,-3,-3,6422.0,7.0,14.0,-2.95929398148,1.0,0.116944444444,17.4450810185
8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0,0.0,1.65,-3,-2,0.0,0.0,0.0,-1.83685185185,1.0,3.36931712963,1.70541666667
42.0,0.0,1888.0,1.0,173.5,0.43,1.42,2382947.28,41.61,13,44.0,0.0,0.17,-3,0,2831.5,1.5,0.0,-0.588831018519,1.0,0.879155092593,2.37616898148
404.0,0.0,693.0,3.43,24.43,0.16,0.94,17653.12,1.68,67,43.0,7.0,10.79,-4,0,814.71,2.43,41.4,1.74061342593,3.0,4.21520833333,18.6771643519
