bug1,bug2,,title1,title2
https://bugzilla.mozilla.org/show_bug.cgi?id=1083836,https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,n,"Intermittent test_cycle_5.html | application crashed [@ nsACString_internal::ReplacePrep(unsigned int, unsigned int, unsigned int)]","crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1074378,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,n,"crash in D3D10::CResourceCopy::ResourceCopyRegionGPU(D3D10::CResource*, unsigned long, unsigned long, unsigned long, unsigned long, D3D10::CResource*, unsigned long, D3D10_DDI_BOX const*)","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1095289,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,n,"crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1166349,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,n,"crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1059101,https://bugzilla.mozilla.org/show_bug.cgi?id=1104086,n,"Intermittent 860143.html | application crashed [@ mozilla::TrackUnionStream::CopyTrackData(mozilla::StreamBuffer::Track*, unsigned int, long long, long long, bool*)] | Assertion failure: startTicks == TimeToTicksRoundUp(rate, outputStart) (Samples missing","Intermittent 860143.html,863929.html,test_getUserMedia_peerIdentity.html | application crashed [@ mozilla::TrackUnionStream::CopyTrackData(mozilla::StreamBuffer::Track*, unsigned int, long long, long long, bool*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1092216,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,n,"[meta] crash in mozalloc_abort(char const* const) | NS_DebugBreak | mozilla::ipc::MessageChannel::DebugAbort(char const*, int, char const*, char const*, bool) | mozilla::ipc::MessageChannel::Send(IPC::Message*, IPC::Message*)","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1251527,https://bugzilla.mozilla.org/show_bug.cgi?id=1273024,y,[e10s] loading https://500px.com/popular and clicking a photo causes Nightly to hang/use large amount of memory,"[e10s] loading https://500px.com/popular and clicking a photo causes Nightly to hang/use large amount of memory, round 2"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1233666,n,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","Linux pgo M-e10s(bc2) on mozilla-aurora: application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1111415,n,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","crash in mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1113930,n,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","Intermittent browser_ruleview_content_02.js,browser_markupview_links_01.js | application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,n,"crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,https://bugzilla.mozilla.org/show_bug.cgi?id=1233666,n,"crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)","Linux pgo M-e10s(bc2) on mozilla-aurora: application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1080991,https://bugzilla.mozilla.org/show_bug.cgi?id=1090037,n,"Assertion failure: op->block()->dominates(resume->block()) (Resume point is not dominated by its operands), at jit/IonAnalysis.cpp","Assertion failure: op->block()->dominates(resume->block()) (Resume point is not dominated by its operands), at jit/IonAnalysis.cpp"
https://bugzilla.mozilla.org/show_bug.cgi?id=1098327,https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,n,"Intermittent test_scopes.html | application crashed [@ mozilla::dom::workers::ServiceWorkerManager::HandleError(JSContext*, nsACString_internal const&, nsAString_internal const&, nsString, nsString, nsString, unsigned int, unsigned int, unsigned int)]","crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1108007,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: (ptrBits & 0x7) == 0, at dist/include/js/Value.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1228950,https://bugzilla.mozilla.org/show_bug.cgi?id=1248209,n,cross-origin restriction bypass & arbitrary local file read using data: and view-source: uri scheme,"[possibility] cross-origin restriction bypass & arbitrary local file read using data:, view-source: and wyciwyg: uri scheme"
https://bugzilla.mozilla.org/show_bug.cgi?id=1111328,https://bugzilla.mozilla.org/show_bug.cgi?id=1139779,y,Extract video dimensions from SPS NAL and do not rely on demuxer's data,Extract video display dimensions from SPS NAL and do not rely on demuxer's data
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1098327,n,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","Intermittent test_scopes.html | application crashed [@ mozilla::dom::workers::ServiceWorkerManager::HandleError(JSContext*, nsACString_internal const&, nsAString_internal const&, nsString, nsString, nsString, unsigned int, unsigned int, unsigned int)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,n,"crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1098677,https://bugzilla.mozilla.org/show_bug.cgi?id=1100721,y,During install use the precomplete file to determine files to uninstall instead of the uninstall.log,During stub install use the precomplete file to determine files to uninstall instead of the uninstall.log
https://bugzilla.mozilla.org/show_bug.cgi?id=1061894,https://bugzilla.mozilla.org/show_bug.cgi?id=1226750,n,"Intermittent 346258-1.html,394810-1.html,400349-1.html,616930-1.html,639737-1.html | assertion count 1 is more than expected",Intermittent 323386-1.html | assertion count 0 is less than expected 1 assertions | font-inflation-762332.html | assertion count 0 is less than expected 1 to 100 assertions
https://bugzilla.mozilla.org/show_bug.cgi?id=1226192,https://bugzilla.mozilla.org/show_bug.cgi?id=1226629,y?,"Searches initiated by search suggestions in the locationbar don't increment the ""search"" / ""urlbar"" telemetry countable","Searches initiated by clicking the action row in the locationbar don't increment the ""search"" / ""urlbar"" telemetry countable"
https://bugzilla.mozilla.org/show_bug.cgi?id=1141370,https://bugzilla.mozilla.org/show_bug.cgi?id=1263428,y?,Intermittent test_resource_timing.html | PerformanceEntry has correct order of timing attributes (xmlhttprequest) - assert_greater_than_equal: domainLookupEnd after domainLookupStart expected a number greater than or equal to 279.720519 but got 235.321995,Intermittent test_resource_timing.html | PerformanceEntry has correct order of timing attributes (link) - assert_greater_than_equal: connectStart after domainLookupEnd expected a number greater than or equal to 482.3286635493814 but got 482.28181595114637
https://bugzilla.mozilla.org/show_bug.cgi?id=1170045,https://bugzilla.mozilla.org/show_bug.cgi?id=1171629,n,"crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xrealloc | mozilla::dom::DeferredFinalizerImpl<nsISupports>::AppendDeferredFinalizePointer(void*, void*)","crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xrealloc | nsTArray_base<nsTArrayInfallibleAllocator, nsTArray_CopyWithMemutils>::EnsureCapacity(unsigned int, unsigned int) | nsTArray_Impl<mp4_demuxer:..."
https://bugzilla.mozilla.org/show_bug.cgi?id=1095474,https://bugzilla.mozilla.org/show_bug.cgi?id=1135572,n,Intermittent /indexedDB/test/test_file_replace.html | application terminated with exit code 1,Intermittent 944353.jpg | application terminated with exit code 1 or application terminated with exit code -9
https://bugzilla.mozilla.org/show_bug.cgi?id=1074378,https://bugzilla.mozilla.org/show_bug.cgi?id=1104086,n,"crash in D3D10::CResourceCopy::ResourceCopyRegionGPU(D3D10::CResource*, unsigned long, unsigned long, unsigned long, unsigned long, D3D10::CResource*, unsigned long, D3D10_DDI_BOX const*)","Intermittent 860143.html,863929.html,test_getUserMedia_peerIdentity.html | application crashed [@ mozilla::TrackUnionStream::CopyTrackData(mozilla::StreamBuffer::Track*, unsigned int, long long, long long, bool*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1078262,https://bugzilla.mozilla.org/show_bug.cgi?id=1097776,y,animation of CSS transform: rotateX() shakes as it crosses rotation of 0,"Animation of CSS transform: rotateX() shakes as it crosses rotation of 0, when hw acceleration off"
https://bugzilla.mozilla.org/show_bug.cgi?id=1095289,https://bugzilla.mozilla.org/show_bug.cgi?id=1096632,n,"crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)","crash in mozilla::WebGLContext::TexImageFromVideoElement(StrongGLenum<TexImageTargetDetails>, int, unsigned int, unsigned int, unsigned int, mozilla::dom::Element&)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1100949,https://bugzilla.mozilla.org/show_bug.cgi?id=1113930,n,"crash in gfxFontUtils::ReadNames(char const*, unsigned int, unsigned int, int, int, nsTArray<nsString>&)","Intermittent browser_ruleview_content_02.js,browser_markupview_links_01.js | application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1100949,https://bugzilla.mozilla.org/show_bug.cgi?id=1233666,n,"crash in gfxFontUtils::ReadNames(char const*, unsigned int, unsigned int, int, int, nsTArray<nsString>&)","Linux pgo M-e10s(bc2) on mozilla-aurora: application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1173844,https://bugzilla.mozilla.org/show_bug.cgi?id=1178858,y,Video would not playback after seek seekbar if media.autoplay.enabled = false,Video would not playback after seek seekbar first if media.autoplay.enabled = false
https://bugzilla.mozilla.org/show_bug.cgi?id=1066970,https://bugzilla.mozilla.org/show_bug.cgi?id=1267195,y,Indication of amount of content cache does not update when click [Clear Now] button preferences,Another instance of 'indication of amount of content cache does not update when click [Clear Now] button preferences'
https://bugzilla.mozilla.org/show_bug.cgi?id=1123062,https://bugzilla.mozilla.org/show_bug.cgi?id=1125956,n,In answers to plain text news articles or emails (without format=flowed!?)  the line breaks are removed from the quotations.,In answers to plain text news articles or emails the line breaks are removed from the quotations WHEN parts of the original message were selected.
https://bugzilla.mozilla.org/show_bug.cgi?id=1153057,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Crash [@ js::gc::Cell::storeBuffer] or [@ js::HeapPtr] or Assertion failure: isObject(), at dist/include/js/Value.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1083836,https://bugzilla.mozilla.org/show_bug.cgi?id=1113930,n,"Intermittent test_cycle_5.html | application crashed [@ nsACString_internal::ReplacePrep(unsigned int, unsigned int, unsigned int)]","Intermittent browser_ruleview_content_02.js,browser_markupview_links_01.js | application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1197913,https://bugzilla.mozilla.org/show_bug.cgi?id=1264271,y,[e10s] Moving the cursor outside the <select> drop-down list doesn't keep the last hovered item highlighted,[e10s] Moving the cursor outside the <select> drop-down list doesn't keep the drop-down arrow of the <select> highlighted
https://bugzilla.mozilla.org/show_bug.cgi?id=1095289,https://bugzilla.mozilla.org/show_bug.cgi?id=1100949,n,"crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)","crash in gfxFontUtils::ReadNames(char const*, unsigned int, unsigned int, int, int, nsTArray<nsString>&)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1133189,https://bugzilla.mozilla.org/show_bug.cgi?id=1182147,n,"crash in mozalloc_abort(char const* const) | NS_DebugBreak | mozilla::net::PNeckoChild::Write(mozilla::ipc::PrincipalInfo const&, IPC::Message*)","crash in mozalloc_abort(char const* const) | NS_DebugBreak | mozilla::layers::BasicCompositor::DrawQuad(mozilla::gfx::RectTyped<T> const&, mozilla::gfx::RectTyped<T> const&, mozilla::layers::EffectChain const&, float, mozilla::gfx::Matrix4x4 const&)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1164693,https://bugzilla.mozilla.org/show_bug.cgi?id=1216096,n,The directional caret should point in the opposite direction of what backspace will do,Backout of bug 1164693 - The directional caret should point in the opposite direction of what backspace will do
https://bugzilla.mozilla.org/show_bug.cgi?id=1180379,https://bugzilla.mozilla.org/show_bug.cgi?id=1193802,y,Major graphics artefacts overlaying text input in location bar on Intel GMA,Major graphics artefacts overlaying text input in location bar on Intel GPU
https://bugzilla.mozilla.org/show_bug.cgi?id=1127173,https://bugzilla.mozilla.org/show_bug.cgi?id=1171629,n,crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xmalloc | stagefright::MPEG4Source::start(stagefright::MetaData*),"crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xrealloc | nsTArray_base<nsTArrayInfallibleAllocator, nsTArray_CopyWithMemutils>::EnsureCapacity(unsigned int, unsigned int) | nsTArray_Impl<mp4_demuxer:..."
https://bugzilla.mozilla.org/show_bug.cgi?id=1066319,https://bugzilla.mozilla.org/show_bug.cgi?id=1171629,n,crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xmalloc | stagefright::MPEG4Source::start(stagefright::MetaData*),"crash in OOM | large | mozalloc_abort(char const* const) | mozalloc_handle_oom(unsigned int) | moz_xrealloc | nsTArray_base<nsTArrayInfallibleAllocator, nsTArray_CopyWithMemutils>::EnsureCapacity(unsigned int, unsigned int) | nsTArray_Impl<mp4_demuxer:..."
