bug_id,bug_inducing_commits
1074048,1967d592df13^04019eb4d1b5^8bc52009e325^34c741cf2e57^013907ce316a^509e62e4bc1a^bc103864507b^7b6f1f18c052
1230508,24700c20b325^dda1146d1ec3^006565bfdc46
1194258,
854873,
1070036,
1211360,
840388,
1188719,6280b92abfcb
834187,
1041534,
844958,712ea53253f5
690888,
1269081,
1216130,
958977,5a32026fcfcf
921888,
921889,
1059389,
911864,957aa28ca89d^27f8c1c2e09e^34bc18d21cc5^c092442efc7b^9b2a99adc05e^30c448ff9ea7
1198424,
1198422,
921885,3e3ddb3ce8d3
957667,65a57bce96ef
921887,
900694,
719494,
931911,
985777,
956368,
842037,
812380,da93b81df4cc^e637e514910b^5f1766d9c0d9^b255acb88499^a16372ce30b5
956398,54a8b1b25477
1276688,bb43b0b51db3^2a3e5b026e23^3fd3083eaf4c
1036546,
995542,
1083425,f23cea600bd0
918044,
1297934,7db39954cc10^cd1bb1422d60
692712,
1237992,
1271847,1b7d0845db2a^320a5acecc4e^61091afacd23^06648aa9a5c4^8d9bee3deba7^c9d2b07a108d
1151930,319a40f0fce4^32e93a36551d
1219363,10f831bfaf08^45dd451ce4ed^4a04ca5ed7d3
1163454,09f1edec24b6
1129066,
980270,
766796,6c5c349b434b
1236789,c823327ec9e0^9b2a99adc05e
785992,
817714,
819953,5898731aa944^82d357c6f409^eb94b09949ca
785994,
665218,6d1c8ac530ad^42f72c150d0b^1764e405eb02^9b2a99adc05e^e95f616c9ee9
707037,
1180389,
921023,
1199596,
1180382,
1266213,
1047743,
960017,
723446,f8dba37f4761
807997,
764625,
883313,f870d9cd5af1
806024,
1240682,
983997,
747883,
1287721,
1079355,8892214038df
1253163,
807935,
1092176,
909401,bf6acad353e0^66106b3ac316^e3463b292ab4
669975,1a2f85fcf598
870400,
1110155,
783921,
1170819,
644959,38c07ace8a84^9b2a99adc05e^66aa5b4d2b31
802926,
1066139,
802929,
791244,
766173,5c751b13e16a^9b2a99adc05e^d2a55f9f5692^5d1fbada8589
764812,
1246358,
1209774,7af33dde6db7^118383f8e8ff^de267a920411^46bcba3b3241^389f60113c0c^50400711c347^a41b3d2b1c9e^c73392866d96^bbf15bfc5133^e9ff9b2212e5^ef0221c2a188^e49fa251d45e^5c5dc6f367ac^6949e818c397^9b2a99adc05e^e7854b4d29ba
1006812,
1006811,
1021754,59c2be51f086
857217,
1134487,06e956a91995
1245866,
1281102,
1173860,
1001280,
754872,
1196313,
1005107,
1196317,
730484,
726943,
927259,f7def963cdcc^9b2a99adc05e
692817,78b64bf82622
1187270,
1205630,7bd003284099
972267,
1294355,
933015,
1275754,
1153262,
1240478,0d0b459bfc36^806f04d54ab5^1d18303ed2f7^b22438ffe268^6da2e1063f0e^88edb1af4e14^e110acdf8e64^951d22a66a3c^a00257dcffab
1163265,
967333,
1162364,
968359,
705641,debd724ba3c8
865260,2fb2078e13e4^c83eaeac5943^9b2a99adc05e^3fd6c91fa48b^a16372ce30b5
829557,09dc9b406bd6
1235379,
803704,
901251,
1023451,
1260460,
1260461,
787148,
663465,
1159300,8a186f354cd6^83667d52bfa1
701239,
1246245,
1109165,
1206076,
786421,ed8906789d08^581260c2e0d7
786420,
1259473,
1120023,07179c6176b8^e4679c01892b^c31b14487caf
1262772,
876806,
916531,
928542,
1247336,
1211967,
770911,144add433e72^696df30f6a51
1280814,
984794,
810152,
880067,f1b524d51e6b^2fe6082b7361^c34f0e0628ad^4bea9e9d2e2c^4811930bb965^7d6a8a229453^77f529436f2b^c40c7b5d714d
825112,
949217,
769919,
914014,3f4223fab461
1086434,
1162205,
1067088,968f38210d1d^32e1ceb06e44^f54747d3a908^8bf90a5aba8d^49575c74cc7b^8f2fc4d53842^03d92c1c09ff^9b2a99adc05e^fdbe3aa72cdb^8c2e8714201f
1207478,d55f825951b4^55c2f8931669^c869d969bc12^5f2bef7e0b6c^d27278fc308e^a4db9fe54ad1
863490,6f3b20dd902a^babdbb0e411a
871464,
917273,
663688,
1166183,2a8e0a5b0da6^4bea9e9d2e2c
699134,
720932,
692652,6fc66fc1193c^e910fd948e5b^6346fc0d0d61^810cfd3c2c91^bd259ceb3acb^1b1561128c5d^5fc19997e7bf^2cda40256a54
1204922,ac89d8222e1b^fa2405094adb^1049c46cb95d^1843b4167806^9105c55dbaee^aeaa4920fd59^026dacdf8a25
814430,
1003461,
694432,
851519,
1163911,f43030eb22a4
779399,df20b88dfd24^ab94c1fd24cd
768351,594b90ca0cec
1212433,
1056032,b61f756f9f54^406b7fde02e2
1248822,ef8d62bc4aa6^d1606467afd4
815522,
1211654,
672063,5dc8027b1b05^0908448636c5^ecf4bfe436a2
846617,
948433,
846612,
1062638,
857094,
935604,
925448,
1161515,
699356,175a0afe3c43
745187,
1245811,
980478,
1283542,
907001,e7bf870a8bb4^45fbd37ec7fe
752709,
1123394,
779642,
799605,
1171677,
840898,
698882,bf4d73330a32^fa02ac41c650^a42104b71190^d527ceffd806^9b2a99adc05e^f48bde5681cc
1127554,4bd579e7389a^f0c017e958b3^f75676ac4f7d^132c98cc7e95^de376de7ea00
1056350,
950288,a85a2ddb41bf
1127557,
1277614,
993265,
1209521,
1268303,7b1d75803c58
1084158,
1209525,
1100379,
1140648,
1263428,19400ffcf469
1244688,
1165179,cc8520c640df^eeb5151c8052^79c404060d67^a07df88f972e^9528e6149978
1236651,
1277534,
987177,
970020,
1115002,
1011084,
1146565,
1181714,
750702,
1146561,
1027172,1424d2e16349
712588,
696159,9b2a99adc05e
739522,
769001,
677154,16ef018faad1
1161183,
1041416,620155e87cbb^033f40f8414d
862182,14f59c9396d3^e8cd2199cf0c^69d3a8308851^5271482ec7cc^591fe821c8ce
1219877,3bb8446a6d8d^69a9775dc5c9^1cb9462ced39^f0fc695a395d^b429a52c6135
1014601,
1271516,
795053,
1200027,
1043489,
1150872,
1208059,5f587697ae63
1047393,
789947,
1065155,
1105472,
1019003,
1244462,
1065153,
785436,
1066459,7d5bb9526112^e200b1563539^9b2a99adc05e^a16372ce30b5
866354,
1033998,9756667a9645^c762455e8f3d
844561,
828992,5fc19997e7bf^e910fd948e5b^4048c64af6de^6052456fb288^a1f2e2bb9a7a^48918f0df283^ad1f423c7755^5efcb9c3b375^f65133bc5723^fcaf91df3004^bd259ceb3acb^b5c4b792f3f2^a16372ce30b5^311497d5b2d1^67eb3827b7eb^2d71a4dfb17b
1160070,
1036214,
1033335,
1149910,
1102841,
1149913,
950822,
1232462,ebadedcd4010
1045886,
792295,
1230568,
1145988,
1060675,
812716,e7854b4d29ba^ec7577dec4fc
1255618,
721640,
861958,2ab3b6ef0786^b023bbaffecf^ff8d239474ec^39543b8a5556^a9ab0881ebe2
1125491,
1249888,
1280013,
1193764,
1193941,
1218789,
1075509,
1258053,40a8737b62a1^69409debef05^9631d28a19c3^a2476e368fb6^500c2ddb52c1^615a657305b5^9e40f1763014
1218780,
1130746,
689101,9b2a99adc05e^4f9a7183a197
680644,10d08c50b571^2b48445cd5be^39fd1683ee6f^569aed0a1d49
1041626,460159ffbb79^4ee6b1acd5ea^9edcce2eabae^35c6ad8bb2e4^9bb15d65e503^83952a3e9b74
687610,
842442,
989751,
1251937,6f5bc0795627^d6696d3206f8
959167,d4e35005f5a9
741267,1bdb337e3136
1051822,c5714ab2828b^a71d040bbfe8
977554,
757937,
978647,
1139984,e8fb458e5d0f
1168207,
1230563,ab597f9733d1
1045085,
1240760,a9ab0881ebe2
1021922,
1236212,
1267419,
1265486,
859172,
1227035,
1270110,
759678,
1132432,
1250085,
1195590,
944080,
1059469,
1263887,
1125389,ff51ddfdf5d1
793354,
1254629,5a1050092dd5^0855074944cd^795511f1212d^6b69a6cadbe1
740242,
972098,
998711,
1044193,ae11ce69621f
972090,
972097,
1057174,0f969f1ac011
1134454,
282547,
776265,47bb129f9fbe
813442,7df4c375164f^e7854b4d29ba^84804ed93ccb^2c71a7c1cb48^e5651c513f3f^4901e7ea427d^0121fa857ecb^b5c4b792f3f2^fe6136c24fa4^165279f6a853^7bd96dda75f0^9b2a99adc05e^07af11da6383
1249550,0c84122fa187
981627,be5f4eeb0ec2
1272732,
901408,
1004889,
868139,
1296988,62cc92f9dced^ac4464790ec4^88caff1a09d0^fa2993d88825^4399b34c5259^b65d504944ef^5fe8306c6409^289a4f7f390a^f84cf36472d3^b8fd0ec80df5^15e370eefa9f^3719528f8252^bb961917a75c^58fe9dc85fa4^20b379c30cfc^1e41bf320ea0^bb0c777636e9^9b2a99adc05e^08fd89d1427f^8ea65a181e4b^b5c4b792f3f2^e455a3559707
1239609,
1253901,
669767,
1298208,
1230110,
723465,
915796,
1203836,f13da3f6b494
1008197,
817386,
696167,
1164698,
791019,b7f3236f127b
761806,0ae2ca987cf9
1286627,
909251,
854001,1bdb337e3136^7c1a923bea13^5babc7bc7e33
1221385,f00ded19bfee
919021,
1123983,f433e2cda307^b49cba7d3b28^9b8e6287c207
1117186,
1220502,7349207f0878
1229153,
735842,
1046578,bb274bf64633
1216697,
976175,
976176,
1261048,
1124956,
1257444,e22b3043887e^aefee110162f
1216699,
932100,a15d75939cd5^ea67dba653c5^144add433e72^c0c72a444eec^ec7577dec4fc^b0ba06375a4b
502892,
1130367,
833812,
848136,
1294161,
1188291,
1058978,
1008990,
1022784,ab9123c68044
764346,
720289,9b2a99adc05e
799019,
1009640,
715836,
1119503,
723099,
1074420,c6cc3eebcd72^030dfb5fa2af
974825,
1121258,
691746,
894773,
780759,
896264,348b2ba27515
935823,
1133479,d983e7eb2ec0
1035595,3ea20343a2ce^d061f90eea9d
1095290,
820373,
1126918,
1091706,
1291665,9296539ae800
1129721,
1091709,
1129722,
1118981,a07df88f972e
1187018,
708414,
1066775,
1269262,
1022640,
876473,
1118322,
944291,5afe6e43be75^e0df6dfdaaca^d8a11c7c37b5^9ec74c8e5690^767accc64cf8^e7854b4d29ba^9a9689e414e4^70ada7d7a92e^472f37a8f433^63a55ac51f7f
925833,
824501,
824856,cd2eb9705765
1207041,3f135a8ead22
775969,
670930,
1192226,
797363,
791901,
1087110,
828349,
945066,7f5fad93ef78^d8dc49d5bd60^e524829ba4b7
712808,
1276732,
1279503,e11d8753edc0^0e3900a90031^7105ab972801
833777,
1166759,
722413,
1134293,37cb11f41bb2^6d835b966b97^9b2a99adc05e
1252152,
820196,
1092580,
809258,
1141376,42a50bccf86e^3b2b5f73f8ca^e7854b4d29ba^9b2a99adc05e
1240160,
788959,b5c4b792f3f2
924366,ea8d855c4edb
1149135,7c4212c1e583^e4f87d728f9d^bbf4e009ba00
1064493,928020e0a91e^b3d85b68449d^bd3a04b82246
1118180,12348c397b08
1240169,34a7d8441386
1207629,
788950,
1007979,
764188,
1196105,
1196104,
785228,80367942e54c
1196102,
1182197,e581cbef0dd9
805789,
850587,bc91ce9bde76^2ffeac43b95e^eff64129a6f2
1207168,
1222127,
930270,
764186,
789578,
1063714,
1063710,
1276880,9b2a99adc05e
1223839,
1233780,
1233784,
984630,
704124,d1c5def46796
851987,cd5c0556477c^7f3b18b41d78
1150520,
1213421,
803789,
1178994,
1232258,
848719,
1148081,
1057677,2e7a23be3310^9b2a99adc05e
822048,
971257,
971258,
689118,c6030369d253
878449,a75e9af08e9c^77a569c522b1
971705,
1260149,
822041,
746896,afb24aa8ed2e^1abe9e627533^2567134e9924^eae0178c3e15^f4c6704e4e8b^3e35314b310f^4fab4fa3d85c^4e25e2e82747
851180,d678113069ca^961c46c2fbc5
1111079,
750950,f4f3429d37a0
1233259,f43030eb22a4
1080461,a7c70ff62b83^5519fd827576
1208020,
970257,
901208,81b2a9d68979
881763,
748384,8bf3120ed0f8^1f0c0a016330^7bcf75d570a8
903327,1c416ab33c8e
722254,
1075199,
650235,e4ddd09fa655
822266,
829907,
889417,
760187,
1169753,ffde3b92c081^687b6a735b34^28288ae6d58c^a3d66acea003^3898e1c52fa3^dca42848a1e2^ad5327aa82fd
765270,
1068802,
726502,d48792c8de67
664723,
946243,c6568365b0ec^0952f7c80055
858787,
707439,d41e933f589a
1247677,
730247,
1278013,
664721,56815e37d436
1095934,
1041731,
1247929,84c0fce9b73a
782991,
1244329,
818626,840fcbf52747^e7854b4d29ba^a16372ce30b5^fb60f6e2f89e^180966423a3c^b5c4b792f3f2^6e30103582c4^ec7577dec4fc^9b2a99adc05e^f3f0901e47ff
966434,
1011745,
934225,
1000199,1ac0576fa66f^9b2a99adc05e^829272f512e2
1198196,
774633,e7854b4d29ba^98d248b24658^58d583e7f9b1^526f516cbd46^b2ba5a0e5dda^cfa346e78b0d^84bf34708885^b27e13b5cc7b^ec7577dec4fc^9b2a99adc05e
1103588,ac46016a6791
1170531,9b2a99adc05e
1170535,
1292573,
1176034,1d67d747b3eb
1078262,
1001324,
980642,b15232e11c19^ee5ca214e87c
747055,
1040930,b913d21dd208^82b1710a243f^1d1935f80c97^ee6328d11bfb^7400723d23bc
990293,
686828,5d7b5f2ea603^c92bc89edaee^dcdc51bc1466^065b2025c641
1229967,
1194503,
838279,
680344,
711341,
695173,
957131,
921571,
1050500,
1218195,
1000548,
776677,
732792,
1154228,
1169347,
834400,
1164264,
555392,
684882,
1268761,
915499,
1263941,
828509,
830242,
762724,
762725,
762722,
672646,f892e78c8c6d^c0eaec585ea7
696748,
1136984,5a745cf431cb^c5d1ca10ee4c
1136986,d983e7eb2ec0^54bd83c54daf^a4b51aff4b3c
722258,
1097928,
1272500,2b9a4c865737^102be3d1f103
978251,
705974,
1271701,0c91d9aa9476^b531b32383d4^d4b2e930ecd5
886263,
998523,
1093399,
727116,b87113ff33ff
1217715,9deef72c48d6^4178531f85b2^8273b2521c2e^2eef76258ff5
1059101,47e13023b4b7
1105704,
675383,6ca33f430fca^f773f74f28d1
874167,2f937bb5d31c
821760,
1092370,
715074,214af12ee22d
819979,
1282391,
891693,9b2a99adc05e
853694,
725499,
999651,a98c8bea78c9
702319,
1099197,
1171540,
1093027,
1143679,b30afb9de404^b160657339f8^357af4877abd^d17c631afadb^06a664ebc3cc^d590c1f472b2^ea5d5e46a2e5^d6cedeb7ec3a
787158,ee6328d11bfb^a16372ce30b5
784591,b72b2c0f996f^859099a10626^adf31747cf5e^5e6429f6f66d^c3678c3f162e
776185,
1210430,
856413,e8e539fc6d56
1109198,615a9b66e66f^bbad7204385f
873222,
873224,
1210439,b5c4b792f3f2^9b2a99adc05e^584132a97872
763167,
1245516,
682073,
791731,adf31747cf5e
1164480,
1175306,
1035923,41f9684032c6^91959a8f21ae^6f59d15fc610
821101,
805206,
992461,f19037548095
722627,772d6e702817^3a4140939fc4^84bf34708885
783909,
952874,f57dd2d6ec4d^dfd3a8087c26^53dffb3da446^5db1f111ac19
671066,
1282577,820c0d23d72c
671064,dc8e83b07445^102be3d1f103
802274,
922009,954c25a05631^c55d7332c83a
802270,
1224653,
749209,
1021775,
1219963,
559761,
865240,19eb532fad5a
1293023,
1077599,
721214,
927358,843ab8455028
1271900,fb4737474a9c^9b2a99adc05e
983699,
837815,
1055308,5e74101ce59e^55762bee8f27^a4b51aff4b3c
932641,
963444,
906040,af5e07a1308b^f5eca934fa16
1138723,
1055904,
1138721,21f094a18c5c
725768,dd6e523b0b82^89bb79343f73
1072323,
1266899,
1109987,2cacfcfb3def
967350,
1154898,63680efe6d55^8b22f4933c31
1269971,678cac97bf1a^9d4e083655b9^63ba23c13e9b^8c669f508df0^3d3ec7478483^cb897c736451^c5f6188b4794^cb3fcbce2ef4^7e8619153605^0044cb69854a^ebbf1484ca37^e815bda6bd08^cd594b3e98c1^788178d64bf4^0e6ea9910204^7dfa2501f151^9b2a99adc05e^75b4665ce6b0^c99e8abb5e00^f54747d3a908^f1822d4ddb96^a16372ce30b5^232e2bf06b46
845729,
975837,
972286,4d3ff167c46f
1199901,3dd64eb9fcf2^2e06a7f9dbb0
1154896,c7f0bac9cad8^110fc4f8fb09
1024133,
714304,
878868,
1128357,bc91ce9bde76^62f4bc028c72^f78208b337db
1128354,d87c50c30329^2950a664e922
1143298,
1099495,
1178653,
870423,
1279420,
1201081,
715307,
1205124,
754725,bb9e5496b0ac
1148879,
719560,
829644,
701251,
588909,d8dc49d5bd60
906227,
1105807,88752f2b3088^c56fcf2542ec
1269174,
663443,
1260335,93c486c2a71b
1014602,
718961,
663445,
1208917,98581d0168bc^3e4236a5d8ed^4cedbdf21ddd^dec6b701c9ea^18f7b45c54a5^d6e188e8872e
760614,
1173229,
749678,3d4df00e4c90^3404df37a347^8384c4295ffd
1206055,
802724,
1264530,d6f8b964ca27
1173225,
1246775,c664375c0d5b^54ad73e3a027^e8c7dfe727cd
1127987,
1179484,87bd80f421e7
1101378,
1288194,
1179483,d9615de58f5c^32564a62dee7^a16372ce30b5
1053683,43acd23f5a98
1242147,
1282792,b4ef8b4ff0bc^99fc16e53192
1251431,c474f2b77df4
1205835,
944353,
719309,
949275,d1fc221d10a0
1062438,
1062437,02c5fd1fe559
716863,
853522,
775370,e7854b4d29ba^ec7577dec4fc^57db6ae6d832^5dc3c2d2dd4f^d86aa72c7dbf
1002456,
1240025,73b167114b73
981447,
917254,
1204900,
1223445,9296539ae800^771b893686af^3ef6210305ae
1145892,
1298436,
1145897,
1237820,
853615,
752764,
1136616,
1183901,79b61f9909c0
1278248,
964462,c73c0da830fe
1133012,
920092,
1183908,
1275363,
938411,
1219529,
637101,
1298056,
761981,
889614,0d40b8591124^fa058c4350c4^9b2a99adc05e
1107967,
1031351,
830405,
909938,42adc74b087d
813997,875cb4f20eac^6bcfca597af9^de267a920411^b8a0228a10fa^52d317984735^e19ca9b2b5a9^9b2a99adc05e
944362,
826991,
798280,
1270689,f8602e536671
775512,
1017560,
1234049,
1225293,ced813e0209d^e30393f6f85b^0f7fd7a22708
894251,14555c86ccf7^48a6ce8bd921^6e442768f0ca^e5b05b7abbcc^55d6c0e8f7cc
1126164,9b2a99adc05e
1225336,
1181554,23942ec68af5^481493fb0d84^32e1ceb06e44^e7854b4d29ba^ec7577dec4fc
779669,
934760,
1238928,
1188822,
1181553,
1261318,f8e7377270a1^6bfd3ac42ef0^ad43c7344bdb
1127574,
1162147,46aebcd9481e^2e666a1a2c7e^9b2a99adc05e^2b0b00fb6411^d7393e28fb2d
974537,
803194,
804851,
1233314,
1261312,37e78e0926ff
916413,6a930768eb82
917538,
773089,
1271280,dae4f2a15d70
1219030,
1192568,
1200598,
1195051,727b321502a6^86c85d702556
1091461,
787717,290c7dcdeac3
811557,
836844,4d177002f473^e7854b4d29ba
883554,a16372ce30b5^efae9ff14662
1268369,
990797,
822906,e0df6dfdaaca^9ec74c8e5690^767accc64cf8^e7854b4d29ba^f586cb3fa70d^41bdc98c32bd
1289436,
888949,
941430,
1148418,
1105184,
1266783,
1061902,
662170,9b2a99adc05e
866825,
987194,93f99d0518c7
1259537,f0ccd76765b9^326455c9793d
1269365,13d940a1c8a0^b589dae2c293
738484,
1195058,
983256,
1116284,
812480,
1116287,
1064800,
764753,
1088467,
1081180,a7655a08c13a^c980045c4077^ed4b995667b5^8add57bafb0d^361fef4fb47a
1189196,85056bd118ed^c1765069b683
1147497,605c11a57482^35f422e0053c^4e38abbbd329^7cf39ac6f41e^91959a8f21ae^f0cd9e9e87aa^41f9684032c6^39916313fa86
1081185,d02d8790e5c5^6aa2fa82aa14
1081189,
1274017,
811282,
1065608,
941585,f2e964f10799
1243363,
789743,dabd7c594ea9
1065604,
1196124,
1248153,cf9ed5c35329^bcf65e0b6da6
795594,
795592,9b2a99adc05e
925068,
862302,ff8d239474ec^a9ab0881ebe2^48824bf18390
1284586,
925067,0e0200b9ef78^bf524b56351f
1214506,0a4a18ee6c82^06e956a91995
1194199,
862309,
1193830,
802894,b6adf27298db^e517839de582^a16372ce30b5^1342c2f07d5c
708935,
1295214,
860180,0f8280132011
1134913,
1061380,
1237455,
1061383,
1061384,
1001995,
971933,c73264fcffc3^547075a3fedd^f71a7dafeefe^72591e9d49a8^b064ea1f6af7
874569,305edcfd6460
1165504,
678761,
855536,b5cbd2b5c5e9
750722,
1121802,
1082986,116329598a64
1216662,
1193742,
1230338,
972879,
975173,
687367,d8dc49d5bd60
771669,
750349,
827293,
1267434,
1126816,
1137179,3acf9162f52d^f5a301fe9ba5
1251742,1a4717057623^4d8068fd3271^e525b3c81bc4
977572,
1237025,
983448,fe7a314efca0
1108836,6775154c5cf2^00c8108767c3
1111875,
1265468,780ea52b2d36^e6d0c56847ce^c7462889f82f^73d3b14d6b01
1185256,
1260944,
1108838,6df63191884b
759146,157150fe0659
1201318,79c404060d67^3b75e10dac5d
827298,
786142,fb8e4cdf2346^9b2a99adc05e^2efe763ee2ca
1146724,
1046016,e67062995f0b
1270622,
1103119,
1154536,
738392,
908651,
878670,
810419,
1190368,
676023,a9f2cf17e939
657292,87f33805c2fd^673f93bb84aa
1048941,
1109405,
723917,
1089454,abf08bdc5e93
683280,f631e1b0e296
794640,
1152245,
703024,9b2a99adc05e
901426,
784126,
1194319,961258980236^16644f45e4e6^2b4f2729b401
726393,
1253777,461594bb8ab7^db5a90c49607^4ee908af4695
1178307,
1165054,d63a5fe3ace7^e96bc10145e9^b96d513cd89f^1e495c6dba19^0c45375d507e^38d3672ab192^9055e91c6154^9df9289e2d8f
880592,
870858,
720934,
1289510,
931891,
1078455,
1217367,
1286644,
1250602,
767343,
1221365,
1093983,
1099557,
790615,
1000858,cbce2911566d
1257154,
832471,
848792,
1229177,1e12e3b68478^c7c232adc3ec^3d1b55d822b2^760131490c81
916726,
1254273,b5c4b792f3f2
767005,59f4a0b142d6^b480c5f26a70
679604,
1254275,
1225842,
985267,
1182060,
1294102,d0024dcc9731
1267501,
978050,
1164011,f20483b68bda^3fadc02e2e84
1160563,
1123980,
1164014,b05548b721df^a2f468118868^a4fe6ac7475b^b9bfd9b37fe8
965324,
1042078,
1131348,
1053944,afe9b1f9b180^4d312cb93a94
1131340,c66ebc941479^05e2d12a1a0c^06e956a91995
804571,
801080,
931477,
1225590,
1167284,130bea3f8623
1275591,
1024620,
902790,
668436,
1234238,
1239319,
871099,
842089,
1239861,3aba3a882cc2
691763,
1133493,
1223670,3353f2d77d21^6c0be12d00aa^7a4d62a24e05^bb4c24365e3e^387ff170ae27^89c0d45b70c8^1424d2e16349
1091728,
1269682,
1205083,
1291685,
997825,
826819,
875151,
1022930,013456bbf74d
768613,
876458,
1207021,
608021,
1086842,a1b25f21fe08
652761,faa363b57d48
1277846,
974430,
1005806,
1250958,
879727,
897503,99eb6c83cccf^d8dc49d5bd60^a16372ce30b5
879723,
704089,
866567,
1256731,a148cd4445aa^c2c6a3a55aaf
1047600,17a0436f86ee^ec7577dec4fc
945765,
1166886,
1241171,42947f39b8f5
715308,6f9b870337ba^d5db87177940^9b2a99adc05e^0417dfeeb440^518c3a56a5da^98749e68d9d3^51ebadcb2916^eca4029b19d9^df2cf9afad63^7a1271950b9f^9f856f094fea^205795b2962a^b0f02951ac46^b94bc4be53ca^cccd2091409c^a5fa5e73d901^ec7577dec4fc^a5273606afed^20c6e85f8a59
1145405,d983e7eb2ec0^9447230463a5
1087464,
1075672,
715303,
1276717,
1100944,
1168954,
722479,
1054166,
1259842,
1277626,
1071835,
1259846,
891879,
1162412,c033be95eb1f^3c233a3ad819^7d02b81f691b^3a0146f0b776
1151713,
935375,
1162411,
748803,
1200698,3eee2a0a8366
1167422,
935370,de6afab8b383^9d6f42dd7e54^75f047d8b347
917609,
677002,
761489,
1167428,
1007770,
960178,8d737d52c4cb
1260785,
1052545,
743178,
1026556,
1210057,
1280580,aa7e93d774c1^3271caad1b5c
725848,f631e1b0e296
691377,
986762,86870aab399c^dcb2be828798
663789,
1047549,
1264497,9912ed83e3e3
1135558,
1241321,c37be651071c^4bea9e9d2e2c
781061,
1063265,
731024,
922807,5ed6c4935486^b82ef4adc4d8^97188fb7b44a^f08944ac4c8e^b5f727a62c7c^1e64ae9b4009^6fd7a1b9ef64^1892aa2a6de8
932875,551b94a23a79
717658,9f18296db571^261bb33e9c53
1166082,414fe7269cc0
967168,
1128161,151a4beda6ef
1183320,
1045760,
1139460,
702868,
1137481,
935157,
1119070,
960359,
848733,3d2011652b37^17e811e71344
663162,95c3be680b26^8d003a6c5cb8^370f95da0cc1^268957af2047^478015023b8a
1130913,8a4df73f1ab8^ed5f95178615^06275a674a57^0f9b7c71ba3d
814886,
1130917,405b0c00071f^1185ff1ada05^dc6994acf4e3^83667d52bfa1^fcf48b5ce92d
971720,ee5ca214e87c
1296411,
1159171,3e4236a5d8ed
971234,
1006576,
1181969,
1203253,
1088465,
1111013,
1216265,
1181963,
1202024,
1029363,
749953,35ed7537c909^b469ca7cef45^a7cc54e00e2e
1022594,
1031726,
645773,d7d9cf4ab76a
1111011,
983732,
1144571,
1261784,
1009624,04aa64acdc65^6bc3ac8a681e
658741,d40eac0106f5^d659a888b616^f56a9ae2bc46^9e4f7f5a9ca3^114b74248238^945d0adb6232
829921,
1124491,
883968,
1275411,
720071,
1151345,
495593,
941648,
1063848,
713023,557f2ae6e8aa^1a2f85fcf598
811343,
793338,
951725,
713026,d8dc49d5bd60
1242774,
830492,
1256307,
1148462,f617ca1020a2^9b2a99adc05e
1292081,
1042929,
1002416,
1232274,
1208043,
747926,bb9e5496b0ac^e517d4c43143
1160811,
1060464,
1148466,
1288580,
921770,
1288582,
921776,
1065478,
1288588,
1095914,
1208047,
655003,
1061736,
799015,
715190,
1181345,
1138934,313445f455f3^8a8be49b5527
1175812,
827995,
979499,
921675,
813550,
1064128,
1074009,
1106935,
1070076,
1279703,
1194568,
1074001,
1232050,
1271493,
1235427,320a5acecc4e
691663,
858101,32cfab3a6aa5
901149,
891904,
750066,
715198,
750061,050334f9128c^c73392866d96^4ab5e6695dc8^e9ff9b2212e5^970f93ab763f^0a17dc8ef5f6^9b2a99adc05e
832644,7f2e295e4981^5d19aad2dab3
1072742,
832641,
714600,b769a2b79e6b^8fbd8f861465
829927,
712772,
1054418,
1239085,
942346,
1169366,
918497,
1037442,8e1dd6f8b903^9ec5db6a1684
1149896,
1034975,
1034977,
810796,
702250,d3c103ccd5f9^7a9cb183d093^663c51189e98^2e14a43ef3db^8a385ef6f650
1034978,20db0f825b05^d9640938c826^9e3fc01c33bc^bd35ca5e194a^b7f3236f127b^f419ad71f1cd^ec7577dec4fc^c29f828d1ce4
777693,
755122,
1123920,d8dc49d5bd60^1bb80b72541f^0a4b034ec82c
813610,
886287,2810e80e1393
1272521,d69c88b74183
1174141,
821749,637a5d7228be
1059168,fc3b90212225
1043808,739b4300adae^50116088c244^d33accc6a20e^5f761a1905ca^c118114b08f1^305edcfd6460
1234120,
819915,
1151973,
1050780,
1267636,
785951,
1129029,
1170809,0c35057e2bb4^e8659eb419fb^ca1ae21cc8e0^483fb2f1da11^9b2a99adc05e^e21ee958e5fd
1033013,
1273652,7aca035355ae
1086723,45668135bbf4
874407,
1098583,a9ab0881ebe2
1270011,
639524,
1045163,
1143653,b6cf5c560a2f
764669,
1165267,adcc4d2f4070^d8dc49d5bd60^4323514c66df^ac4464790ec4^8ed6b11fa210
1004458,de6f7f2397e8^e31cee42a32f^db7260efc9a7^72ee03c1e571^d721b3df0c6b^23f4b815ce82^64eb6292b965^5bd7228ca8a7^8361bd47b3fe
1004327,
1007223,8352522283e4^083e6703ed56
1217190,9a50f667e675
1270985,
1217196,
1073250,
748585,
1130757,5f7dc391e861^a4a8b3b58191^5f8dbb495675^daee17c14581
1066175,92abac17797b
1079312,
1240589,a5abb03da5a4
791209,
805885,
937789,
1175366,
969661,
811615,df4de9835c78^6009d836249f^95a8eba120fe^b8404a1d3153^52ad01f2b38e^630f16c6e6f4
1246319,b682e16c46f2^3da63ccbadef^58aab1e6a65b
795045,
982909,
982906,
952894,
1246311,
1246314,
1057030,
