,bug_id,max_pos,min_neg,overall,owner_pos,owner_neg,manager_pos,manager_neg
32158,1272436,3,-4,-3,2,-1,0,0
32159,1272346,1,-2,-1,0,0,0,0
32160,1273128,1,-1,0,1,-1,0,0
32161,1272432,2,-3,-1,0,0,0,0
32162,1272345,2,-1,1,0,0,0,0
32163,1270323,2,-3,-5,1,-1,0,0
32164,1270320,1,-2,-1,1,-1,0,0
32165,1273048,3,-2,4,3,-2,0,0
32166,1273049,3,-2,-4,0,0,0,0
32167,1272975,1,-1,0,1,-1,0,0
32168,1270328,2,-2,0,1,-2,0,0
32169,1272976,1,-1,0,1,-1,0,0
32170,1273042,3,-3,1,3,-2,0,0
32171,1272970,2,-3,-3,2,-2,0,0
32172,1271135,3,-2,1,3,-1,0,0
32173,1270499,2,-1,2,2,-1,0,0
32174,1270494,3,-1,12,3,-1,0,0
32175,1270495,2,-2,1,0,0,0,0
32176,1270496,3,-4,-1,0,0,2,-1
32177,1270797,2,-2,-2,2,-2,0,0
32178,1272501,2,-1,2,0,0,0,0
32179,1270795,3,-2,1,0,0,1,-1
32180,1272503,3,-2,1,0,0,0,0
32181,1271701,1,-3,-3,1,-2,1,-1
32182,1270659,3,-3,-2,0,0,0,0
32183,1270650,1,-1,0,0,0,0,0
32184,1272232,2,-2,0,0,0,0,0
32185,1271857,2,-3,-1,0,0,0,0
32186,1271854,2,-4,-6,2,-2,0,0
32187,1272452,1,-1,0,0,0,0,0
32188,1272483,1,-3,-3,0,0,0,0
32189,1272720,2,-4,-7,0,0,0,0
32190,1272488,3,-3,-4,3,-3,0,0
32191,1272724,3,-2,2,0,0,0,0
32192,1272332,3,-3,10,0,0,3,-2
32193,1272764,2,-3,6,2,-3,0,0
32194,1270218,2,-2,0,2,-2,1,-2
32195,1270350,3,-2,1,0,0,1,-1
32196,1272456,1,-1,0,0,0,0,0
32197,1270215,3,-4,-12,2,-4,0,0
32198,1271257,3,-2,1,0,0,0,0
32199,1270423,2,-2,1,0,0,2,-1
32200,1271829,2,-2,2,1,-1,0,0
32201,1270428,1,-3,-2,0,0,0,0
32202,1271821,2,-3,-7,0,0,0,0
32203,1272651,3,-3,5,2,-2,0,0
32204,1272652,3,-4,-2,3,-4,3,-3
32205,1272152,1,-3,-2,0,0,0,0
32206,1272600,3,-3,2,0,0,0,0
32207,1271407,3,-3,-1,2,-3,0,0
32208,1271402,3,-2,2,3,-1,0,0
32209,1272997,3,-3,-7,0,0,3,-2
32210,1272858,4,-3,6,3,-3,0,0
32211,1272859,2,-2,-4,2,-2,0,0
32212,1272857,2,-2,4,2,-2,0,0
32213,1272999,3,-1,4,0,0,0,0
32214,1273255,3,-3,1,3,-2,0,0
32215,1273252,2,-3,-11,0,0,2,-3
32216,1273250,3,-1,5,3,-1,0,0
32217,1270689,2,-3,-4,2,-3,1,-1
32218,1270688,2,-2,1,0,0,0,0
32219,1270721,3,-3,0,2,-3,2,-1
32220,1270686,3,-3,5,2,-2,3,-2
32221,1270681,3,-2,12,0,0,0,0
32222,1270680,3,-4,7,2,-4,0,0
32223,1270729,4,-4,1,4,-4,0,0
32224,1273220,2,-4,-3,0,0,0,0
32225,1273227,2,-3,-1,0,0,0,0
32226,1271536,1,-3,-4,0,0,0,0
32227,1272578,3,-3,-1,3,-3,0,0
32228,1273006,2,-3,-1,2,-3,0,0
32229,1273009,2,-2,-1,1,-2,0,0
32230,1270955,2,-4,-8,1,-1,1,-1
32231,1270954,2,-2,-2,0,0,0,0
32232,1270956,1,-1,0,1,-1,0,0
32233,1270811,1,-1,0,0,0,0,0
32234,1270814,1,-1,0,1,-1,0,0
32235,1270816,3,-2,1,0,0,0,0
32236,1271075,3,-3,-4,0,0,2,-2
32237,1270614,1,-1,0,0,0,0,0
32238,1270591,2,-2,7,2,-2,0,0
32239,1271078,2,-2,2,0,0,0,0
32240,1270619,2,-2,1,2,-1,0,0
32241,1271626,1,-1,0,0,0,0,0
32242,1273099,1,-1,0,1,-1,0,0
32243,1270886,1,-2,-2,0,0,0,0
32244,1273310,2,-3,-3,0,0,0,0
32245,1273311,3,-2,2,0,0,0,0
32246,1273095,1,-1,0,0,0,0,0
32247,1273094,3,-3,-5,0,0,1,-1
32248,1273093,1,-1,0,0,0,0,0
32249,1272277,1,-2,-3,0,0,0,0
32250,1270252,3,-3,-6,3,-3,0,0
32251,1273076,3,-3,4,2,-2,0,0
32252,1273075,1,-1,0,0,0,0,0
32253,1270202,1,-1,0,0,0,0,0
32254,1273072,1,-3,-2,1,-3,0,0
32255,1273070,2,-2,-2,0,0,0,0
32256,1272887,3,-2,1,0,0,0,0
32257,1273079,3,-2,2,3,-2,0,0
32258,1273154,3,-3,0,0,0,0,0
32259,1270318,2,-2,3,0,0,0,0
32260,1270462,3,-3,11,0,0,0,0
32261,1270310,2,-2,1,2,-2,0,0
32262,1272472,2,-4,-3,0,0,0,0
32263,1270664,3,-4,-10,3,-4,2,-2
32264,1272475,3,-2,10,0,0,0,0
32265,1270509,3,-2,3,1,-1,0,0
32266,1271929,3,-3,4,3,-3,0,0
32267,1272197,3,-3,5,0,0,0,0
32268,1272194,3,-2,-5,0,0,0,0
32269,1272751,1,-2,-5,1,-2,1,-2
32270,1272755,1,-2,-3,0,0,1,-1
32271,1272754,2,-4,-11,2,-4,0,0
32272,1272757,2,-4,-4,0,0,1,-1
32273,1272208,3,-3,5,3,-2,0,0
32274,1272204,2,-2,1,0,0,0,0
32275,1271884,1,-1,0,1,-1,0,0
32276,1271886,1,-2,-4,1,-2,0,0
32277,1272813,3,-3,0,3,-3,0,0
32278,1272819,1,-1,0,0,0,0,0
32279,1271959,2,-2,-1,2,-1,0,0
32280,1271953,2,-1,1,0,0,0,0
32281,1271819,2,-3,-45,0,0,0,0
32282,1271955,2,-2,-1,2,-1,0,0
32283,1271084,3,-3,3,3,-2,0,0
32284,1272107,3,-2,2,3,-2,0,0
32285,1272100,2,-2,1,0,0,0,0
32286,1272101,3,-5,0,0,0,0,0
32287,1272294,3,-2,4,3,-2,0,0
32288,1272297,3,-1,3,0,0,0,0
32289,1272298,1,-2,-1,0,0,0,0
32290,1272861,2,-1,2,0,0,0,0
32291,1273324,2,-3,-4,0,0,0,0
32292,1273323,3,-3,0,0,0,0,0
32293,1271032,2,-3,-3,0,0,1,-1
32294,1273282,2,-3,4,2,-3,0,0
32295,1271784,3,-2,-1,0,0,1,-1
32296,1270713,3,-1,5,0,0,0,0
32297,1271668,2,-3,-3,0,0,0,0
32298,1271669,2,-4,-11,0,0,0,0
32299,1273211,3,-4,0,3,-3,0,0
32300,1270294,3,-1,3,0,0,0,0
32301,1273136,3,-4,-8,1,-3,0,0
32302,1273137,1,-2,-6,0,0,0,0
32303,1272406,1,-3,-4,0,0,0,0
32304,1272962,1,-1,0,0,0,0,0
32305,1270299,2,-1,1,0,0,0,0
32306,1272964,3,-3,9,3,-1,0,0
32307,1270528,1,-2,-2,1,-1,0,0
32308,1271714,3,-3,2,3,-2,1,-2
32309,1270628,3,-2,1,1,-2,0,0
32310,1271712,2,-2,0,0,0,0,0
32311,1270783,2,-4,-4,2,-4,1,-1
32312,1272535,1,-1,0,1,-1,0,0
32313,1270621,1,-2,-1,0,0,0,0
32314,1271718,3,-2,7,0,0,0,0
32315,1270626,3,-3,-3,3,-3,0,0
32316,1272714,2,-2,0,2,-2,0,0
32317,1271848,2,-2,-5,0,0,0,0
32318,1272712,2,-3,-4,0,0,0,0
32319,1271846,1,-2,-2,0,0,0,0
32320,1271847,3,-3,-4,0,0,1,-2
32321,1271841,2,-1,3,0,0,0,0
32322,1272562,3,-3,1,0,0,0,0
32323,1271244,2,-4,-7,2,-4,0,0
32324,1271245,1,-1,0,0,0,0,0
32325,1271242,2,-1,2,2,-1,0,0
32326,1271240,2,-2,0,1,-1,0,0
32327,1273202,3,-2,2,2,-1,1,-1
32328,1272320,2,-2,0,1,-1,0,0
32329,1272490,3,-2,2,1,-1,0,0
32330,1272491,2,-3,-2,0,0,0,0
32331,1272916,3,-3,-3,0,0,1,-2
32332,1270349,2,-2,-1,2,-2,0,0
32333,1272449,3,-2,0,0,0,0,0
32334,1272142,1,-1,0,0,0,0,0
32335,1272146,3,-4,-1,0,0,1,-2
32336,1272393,1,-2,-1,1,-1,0,0
32337,1272397,3,-1,2,0,0,0,0
32338,1272398,3,-4,-1,0,0,0,0
32339,1271432,3,-5,2,3,-1,2,-1
32340,1271436,3,-1,4,0,0,0,0
32341,1272986,1,-1,0,0,0,0,0
32342,1272983,3,-4,-19,2,-2,1,-1
32343,1272822,3,-3,-1,0,0,2,-1
32344,1272821,1,-2,-1,0,0,0,0
32345,1270753,2,-4,-20,0,0,1,-3
32346,1270752,2,-4,-2,0,0,0,0
32347,1270698,3,-2,2,0,0,0,0
32348,1271505,3,-3,0,0,0,0,0
32349,1271507,2,-3,-2,0,0,0,0
32350,1271506,3,-1,2,0,0,0,0
32351,1271501,3,-3,-5,2,-2,0,0
32352,1271500,3,-2,4,3,-2,0,0
32353,1271502,2,-2,-1,0,0,1,-1
32354,1271508,2,-2,0,0,0,0,0
32355,1272778,1,-1,0,1,-1,0,0
32356,1270395,2,-3,1,0,0,1,-1
32357,1271147,2,-2,-2,0,0,0,0
32358,1272537,2,-3,-3,2,-3,0,0
32359,1271069,2,-2,0,0,0,0,0
32360,1271067,2,-2,-5,0,0,0,0
32361,1272530,2,-2,-5,2,-2,0,0
32362,1271759,2,-2,-1,2,-2,1,-2
32363,1270894,3,-3,2,0,0,0,0
32364,1271750,3,-2,4,0,0,0,0
32365,1271751,3,-3,0,0,0,0,0
32366,1271755,2,-1,1,1,-1,2,-1
32367,1272599,3,-2,4,3,-2,0,0
32368,1272598,2,-2,-2,2,-2,0,0
32369,1273063,2,-2,0,2,-2,0,0
32370,1273103,2,-1,1,2,-1,0,0
32371,1272592,3,-3,3,2,-2,0,0
32372,1272590,1,-1,0,0,0,0,0
32373,1273068,3,-2,-1,0,0,0,0
32374,1273106,2,-2,2,1,-1,0,0
32375,1270308,2,-4,-7,2,-2,0,0
32376,1270471,3,-2,0,0,0,0,0
32377,1270476,2,-1,1,2,-1,0,0
32378,1270305,3,-3,-2,3,-3,0,0
32379,1272565,3,-3,-5,1,-1,1,-2
32380,1270670,3,-3,4,3,-1,1,-1
32381,1270672,3,-3,1,0,0,0,0
32382,1273312,1,-2,-2,1,-2,0,0
32383,1270678,3,-4,-1,1,-4,0,0
32384,1270679,3,-3,-1,3,-3,0,0
32385,1270575,3,-4,-2,0,0,0,0
32386,1272442,1,-2,-1,0,0,0,0
32387,1272627,2,-2,4,0,0,0,0
32388,1271931,3,-3,-2,2,-3,0,0
32389,1272182,2,-2,-2,2,-2,0,0
32390,1272830,3,-3,-8,0,0,0,0
32391,1271375,2,-2,-1,1,-1,0,0
32392,1271478,2,-3,-16,0,0,0,0
32393,1272748,2,-2,1,0,0,0,0
32394,1271477,2,-3,-5,2,-1,1,-2
32395,1272211,3,-3,-6,0,0,0,0
32396,1271473,3,-4,-6,3,-4,0,0
32397,1270234,2,-3,-21,0,0,0,0
32398,1270230,2,-3,-4,0,0,0,0
32399,1270231,2,-2,-1,0,0,0,0
32400,1271273,1,-1,0,0,0,0,0
32401,1272692,3,-3,0,1,-1,0,0
32402,1270404,2,-4,-3,0,0,0,0
32403,1271807,2,-2,-1,0,0,0,0
32404,1272698,2,-2,1,2,-2,0,0
32405,1272840,2,-3,-3,1,-2,0,0
32406,1271985,2,-2,-1,0,0,0,0
32407,1271987,2,-3,-3,1,-1,0,0
32408,1271988,3,-3,7,0,0,0,0
32409,1272870,2,-3,-5,2,-3,1,-1
32410,1272531,1,-3,-4,0,0,1,-1
32411,1273148,2,-2,2,0,0,0,0
32412,1270902,2,-1,1,0,0,0,0
32413,1270907,1,-2,-1,1,-2,0,0
32414,1271022,2,-2,1,0,0,0,0
32415,1271188,1,-1,0,0,0,0,0
32416,1271027,1,-2,-1,0,0,0,0
32417,1271180,3,-4,2,3,-2,0,0
32418,1271029,3,-2,3,0,0,0,0
32419,1271184,1,-3,-13,0,0,0,0
32420,1271657,2,-2,-4,0,0,0,0
32421,1271799,3,-4,-11,2,-4,1,-2
32422,1271794,3,-2,4,3,-2,0,0
32423,1270707,2,-3,-1,2,-1,1,-1
32424,1271792,2,-4,-4,1,-1,0,0
32425,1271497,3,-1,5,0,0,0,0
32426,1271496,2,-2,4,2,-2,0,0
32427,1271495,2,-3,1,2,-3,0,0
32428,1273203,2,-3,1,2,-3,0,0
32429,1271493,4,-2,1,0,0,2,-2
32430,1270998,2,-2,-1,2,-1,0,0
32431,1271491,2,-3,-1,1,-2,0,0
32432,1271490,1,-1,0,1,-1,0,0
32433,1270994,3,-2,-1,0,0,0,0
32434,1270997,2,-2,0,0,0,0,0
32435,1270990,3,-2,3,0,0,0,0
32436,1272004,2,-2,0,1,-2,0,0
32437,1272553,3,-2,3,0,0,0,0
32438,1272552,3,-2,-1,3,-2,0,0
32439,1272551,3,-1,3,0,0,0,0
32440,1270977,3,-4,-4,0,0,0,0
32441,1270878,3,-4,-2,0,0,0,0
32442,1273020,2,-3,-10,1,-3,0,0
32443,1273024,2,-3,-9,2,-2,1,-1
32444,1271112,3,-3,-8,2,-3,2,-2
32445,1271110,2,-3,-5,0,0,0,0
32446,1271058,3,-3,1,1,-3,1,-1
32447,1271725,2,-3,-2,0,0,0,0
32448,1272525,3,-2,-3,2,-2,0,0
32449,1272252,1,-2,-2,0,0,0,0
32450,1272707,3,-4,-13,0,0,2,-1
32451,1273129,3,-4,-3,0,0,1,-1
32452,1271875,3,-2,5,0,0,1,-1
32453,1270180,3,-3,-4,0,0,0,0
32454,1272092,1,-2,-1,0,0,0,0
32455,1273235,2,-3,2,2,-2,0,0
32456,1270186,3,-3,-1,3,-1,2,-1
32457,1272098,3,-2,5,0,0,0,0
32458,1272099,3,-3,1,0,0,0,0
32459,1272315,2,-3,-5,1,-1,0,0
32460,1271521,3,-2,-4,1,-2,0,0
32461,1272317,3,-3,2,2,-1,0,0
32462,1270187,1,-1,0,1,-1,0,0
32463,1270370,1,-1,0,1,-1,0,0
32464,1272908,3,-3,0,3,-3,0,0
32465,1270374,1,-1,0,1,-1,0,0
32466,1271527,2,-3,-1,2,-1,1,-1
32467,1270185,1,-1,0,0,0,0,0
32468,1270277,2,-2,0,0,0,0,0
32469,1273307,3,-4,-2,3,-4,0,0
32470,1272415,1,-2,-2,0,0,0,0
32471,1272135,1,-2,-4,1,-2,0,0
32472,1270447,2,-3,-4,2,-2,0,0
32473,1270446,2,-2,-6,2,-2,0,0
32474,1272418,1,-1,0,0,0,0,0
32475,1272172,2,-2,-2,1,-2,0,0
32476,1272179,1,-2,-3,0,0,0,0
32477,1273017,2,-1,1,0,0,0,0
32478,1272772,2,-2,0,2,-2,0,0
32479,1272678,3,-2,1,0,0,0,0
32480,1271585,2,-2,-7,1,-2,0,0
32481,1271581,2,-2,-1,0,0,0,0
32482,1271429,1,-2,-1,0,0,0,0
32483,1271348,3,-2,6,1,-1,1,-1
32484,1273043,3,-3,-2,0,0,1,-1
32485,1272544,2,-2,0,0,0,0,0
32486,1271972,2,-2,-1,1,-1,0,0
32487,1271977,1,-2,-1,0,0,0,0
32488,1271978,2,-2,0,2,-2,2,-2
32489,1272831,3,-2,5,0,0,0,0
32490,1272835,1,-2,-1,0,0,0,0
32491,1273279,3,-3,3,0,0,0,0
32492,1273276,3,-4,-3,0,0,0,0
32493,1270741,1,-1,0,0,0,0,0
32494,1271131,2,-2,-1,2,-2,0,0
32495,1271699,3,-2,-1,1,-2,0,0
32496,1271510,2,-2,5,0,0,0,0
32497,1271516,3,-3,4,1,-3,1,-1
32498,1271517,2,-2,0,0,0,0,0
32499,1271515,2,-2,-2,0,0,0,0
32500,1276112,3,-3,0,3,-3,0,0
32501,1273579,3,-1,2,3,-1,0,0
32502,1276116,3,-2,1,0,0,0,0
32503,1274962,3,-4,-9,3,-4,0,0
32504,1274964,3,-2,3,3,-2,0,0
32505,1276054,3,-3,-1,0,0,1,-1
32506,1273424,3,-2,5,3,-2,0,0
32507,1274431,1,-1,0,0,0,0,0
32508,1274435,1,-1,0,0,0,0,0
32509,1273774,2,-1,1,0,0,0,0
32510,1273771,1,-2,-2,1,-2,0,0
32511,1275001,2,-2,-5,1,-2,0,0
32512,1274533,1,-1,0,0,0,0,0
32513,1273943,3,-3,8,3,-3,3,-2
32514,1274536,3,-3,0,2,-3,1,-1
32515,1273941,2,-4,34,0,0,0,0
32516,1274084,3,-2,3,0,0,0,0
32517,1273376,2,-1,1,0,0,0,0
32518,1274088,2,-2,0,1,-1,2,-1
32519,1275439,3,-2,5,0,0,0,0
32520,1273696,3,-3,2,2,-1,0,0
32521,1275437,3,-2,-2,3,-2,0,0
32522,1275436,2,-4,-4,0,0,0,0
32523,1274818,3,-3,-2,1,-3,0,0
32524,1275430,2,-3,0,2,-3,0,0
32525,1273691,2,-3,-6,2,-3,1,-2
32526,1275432,2,-2,4,0,0,0,0
32527,1275261,3,-4,-2,3,-3,0,0
32528,1275262,3,-3,-4,3,-3,0,0
32529,1275266,3,-1,2,3,-1,0,0
32530,1276028,3,-4,2,0,0,0,0
32531,1276027,1,-3,-4,0,0,1,-1
32532,1273504,1,-2,-3,1,-1,1,-2
32533,1276020,3,-2,-7,0,0,0,0
32534,1274445,2,-2,-1,0,0,0,0
32535,1274444,3,-3,1,2,-2,0,0
32536,1274443,3,-4,-1,3,-3,0,0
32537,1274326,1,-1,0,0,0,0,0
32538,1275142,3,-3,-13,0,0,0,0
32539,1274888,2,-3,-2,0,0,0,0
32540,1274886,3,-4,-5,3,-3,1,-1
32541,1274884,1,-2,-1,0,0,0,0
32542,1274881,3,-2,2,3,-2,0,0
32543,1275614,2,-2,1,2,-2,0,0
32544,1274148,2,-2,-1,0,0,0,0
32545,1274149,2,-2,0,1,-1,0,0
32546,1274224,2,-1,2,0,0,0,0
32547,1274145,2,-1,1,0,0,0,0
32548,1275315,2,-2,1,2,-2,0,0
32549,1275866,2,-2,-2,0,0,0,0
32550,1275867,3,-3,1,3,-3,0,0
32551,1274588,3,-3,6,3,-3,0,0
32552,1274589,1,-1,0,0,0,0,0
32553,1274583,1,-1,0,0,0,0,0
32554,1275920,3,-3,-2,0,0,0,0
32555,1275927,3,-3,10,0,0,0,0
32556,1274585,2,-2,-1,0,0,0,0
32557,1274037,1,-2,-2,1,-2,0,0
32558,1274034,2,-3,-2,2,-3,0,0
32559,1274749,2,-2,-1,0,0,0,0
32560,1274030,3,-2,4,2,-1,0,0
32561,1274745,2,-4,-5,0,0,0,0
32562,1274741,3,-3,-3,3,-2,0,0
32563,1275596,3,-2,-1,1,-1,1,-1
32564,1274132,2,-2,-3,1,-1,1,-2
32565,1275591,3,-2,-1,0,0,2,-2
32566,1275481,2,-4,-2,2,-1,0,0
32567,1273730,3,-2,6,3,-2,0,0
32568,1273737,2,-1,2,2,-1,0,0
32569,1273900,2,-3,-1,2,-3,0,0
32570,1273906,2,-3,-2,0,0,0,0
32571,1273904,3,-4,-1,0,0,0,0
32572,1273908,3,-2,0,0,0,0,0
32573,1275048,3,-4,-4,0,0,0,0
32574,1273869,1,-1,0,0,0,0,0
32575,1275766,2,-3,-1,2,-3,0,0
32576,1275040,3,-2,2,2,-2,2,-2
32577,1273866,2,-2,2,0,0,0,0
32578,1273867,1,-2,-1,1,-2,0,0
32579,1273863,3,-3,0,0,0,0,0
32580,1276062,2,-3,-6,0,0,2,-2
32581,1274913,3,-2,3,0,0,2,-2
32582,1274915,3,-3,10,3,-3,0,0
32583,1276066,4,-4,1,0,0,0,0
32584,1274917,2,-3,2,0,0,0,0
32585,1276068,3,-3,-1,0,0,0,0
32586,1275749,3,-4,-3,1,-1,0,0
32587,1274362,3,-4,6,0,0,0,0
32588,1274363,2,-3,0,0,0,0,0
32589,1274364,2,-2,0,0,0,0,0
32590,1274365,2,-2,0,0,0,0,0
32591,1275105,1,-1,0,1,-1,0,0
32592,1273397,2,-2,0,0,0,0,0
32593,1274368,3,-2,-2,0,0,0,0
32594,1273390,1,-2,-1,0,0,0,0
32595,1273423,2,-3,-15,0,0,1,-1
32596,1274567,3,-2,4,2,-2,0,0
32597,1274400,2,-3,0,0,0,0,0
32598,1274404,3,-2,2,1,-1,0,0
32599,1273990,2,-3,-3,0,0,0,0
32600,1275467,3,-4,0,3,-2,0,0
32601,1275548,3,-3,1,2,-3,0,0
32602,1275546,3,-3,18,3,-2,0,0
32603,1275541,2,-3,-2,1,-2,0,0
32604,1275355,2,-2,0,0,0,0,0
32605,1275356,1,-1,0,0,0,0,0
32606,1273640,1,-1,0,0,0,0,0
32607,1273647,1,-1,0,0,0,0,0
32608,1273494,1,-1,0,1,-1,0,0
32609,1275194,2,-1,1,1,-1,0,0
32610,1273499,1,-2,-3,1,-2,0,0
32611,1275217,2,-3,0,0,0,0,0
32612,1275216,1,-2,-6,0,0,0,0
32613,1275434,2,-3,-1,0,0,0,0
32614,1275793,1,-1,0,1,-1,0,0
32615,1274704,2,-4,-11,2,-4,0,0
32616,1274170,2,-2,-1,0,0,0,0
32617,1274178,1,-2,-1,0,0,0,0
32618,1274074,3,-2,3,2,-2,1,-1
32619,1275197,2,-2,3,2,-2,0,0
32620,1275853,3,-4,-7,0,0,1,-2
32621,1275998,1,-2,-2,1,-2,0,0
32622,1275999,2,-2,-1,2,-2,0,0
32623,1274279,2,-3,-1,1,-2,1,-1
32624,1275991,2,-3,0,1,-2,0,0
32625,1274272,3,-3,2,0,0,1,-1
32626,1275282,2,-2,-1,1,-2,0,0
32627,1275283,1,-2,-2,1,-2,0,0
32628,1275706,2,-2,0,0,0,0,0
32629,1275724,3,-4,2,1,-2,0,0
32630,1275089,3,-3,4,0,0,0,0
32631,1273827,1,-3,-2,0,0,0,0
32632,1273828,3,-1,2,1,-1,0,0
32633,1274635,3,-2,1,0,0,0,0
32634,1275086,3,-2,2,1,-2,2,-1
32635,1274637,3,-3,-7,1,-3,2,-2
32636,1275081,3,-4,-10,0,0,0,0
32637,1275082,1,-4,-5,1,-4,0,0
32638,1275083,1,-2,-1,1,-2,0,0
32639,1275739,1,-2,-5,0,0,1,-2
32640,1275648,3,-4,-7,2,-2,1,-1
32641,1274007,3,-2,2,0,0,0,0
32642,1275645,1,-1,0,0,0,0,0
32643,1273462,2,-4,-15,1,-4,0,0
32644,1276107,3,-4,-10,1,-1,2,-2
32645,1276109,2,-2,0,0,0,0,0
32646,1273749,2,-2,-1,1,-1,0,0
32647,1273748,2,-2,0,0,0,0,0
32648,1274528,2,-3,-4,1,-1,0,0
32649,1275033,2,-2,0,1,-1,0,0
32650,1274687,1,-1,0,0,0,0,0
32651,1275039,2,-2,4,2,-1,2,-1
32652,1273955,2,-4,-5,1,-2,2,-1
32653,1274522,2,-3,-2,2,-1,0,0
32654,1273950,3,-3,1,0,0,0,0
32655,1274526,3,-2,5,2,-2,0,0
32656,1274096,4,-4,13,0,0,2,-2
32657,1274090,2,-4,-17,2,-4,0,0
32658,1273344,1,-2,-4,0,0,0,0
32659,1273341,3,-2,1,1,-2,0,0
32660,1273683,2,-1,1,0,0,0,0
32661,1275153,3,-2,1,0,0,0,0
32662,1275257,2,-2,3,2,-1,0,0
32663,1276037,2,-5,-5,0,0,0,0
32664,1273510,3,-2,-2,3,-2,0,0
32665,1273511,3,-3,1,3,-2,0,0
32666,1275252,1,-3,-3,1,-1,0,0
32667,1274450,3,-3,3,3,-3,0,0
32668,1275887,2,-1,5,0,0,0,0
32669,1274453,2,-1,1,2,-1,0,0
32670,1274953,2,-2,-1,1,-1,0,0
32671,1274895,3,-3,-4,2,-3,1,-1
32672,1274959,3,-2,5,3,-2,0,0
32673,1274892,2,-2,-1,1,-2,0,0
32674,1275693,3,-3,5,0,0,0,0
32675,1275510,2,-1,1,2,-1,0,0
32676,1275511,1,-2,-4,1,-2,0,0
32677,1275694,3,-4,-5,1,-4,1,-1
32678,1275518,3,-3,5,3,-3,2,-2
32679,1273635,3,-3,1,2,-1,0,0
32680,1273639,3,-4,-2,0,0,0,0
32681,1275455,2,-1,2,0,0,0,0
32682,1275452,2,-2,0,2,-2,0,0
32683,1275451,2,-3,0,2,-3,0,0
32684,1275450,2,-3,-2,2,-2,0,0
32685,1276081,1,-1,0,0,0,0,0
32686,1276085,3,-4,-1,0,0,0,0
32687,1274079,2,-2,1,1,-1,2,-1
32688,1275938,2,-1,1,2,-1,0,0
32689,1275939,3,-4,-1,2,-4,0,0
32690,1274677,3,-2,7,3,-2,0,0
32691,1275932,3,-3,2,0,0,0,0
32692,1274041,2,-2,-1,2,-2,0,0
32693,1274046,2,-4,-35,0,0,0,0
32694,1275604,2,-2,2,0,0,0,0
32695,1274044,3,-2,0,0,0,0,0
32696,1274049,1,-1,0,1,-1,0,0
32697,1274048,3,-2,1,0,0,0,0
32698,1274281,2,-1,2,0,0,0,0
32699,1274282,3,-3,6,3,-3,0,0
32700,1274127,1,-2,-3,1,-1,1,-2
32701,1275808,2,-2,0,0,0,0,0
32702,1275807,2,-2,0,1,-1,0,0
32703,1274480,2,-3,0,0,0,0,0
32704,1274486,2,-2,-4,2,-1,1,-2
32705,1273705,1,-1,0,0,0,0,0
32706,1273701,3,-2,0,0,0,1,-1
32707,1273913,2,-2,1,2,-1,0,0
32708,1273917,4,-3,2,0,0,0,0
32709,1273918,3,-2,0,0,0,0,0
32710,1273859,2,-3,-1,0,0,0,0
32711,1275672,2,-3,-2,2,-3,0,0
32712,1275778,1,-1,0,0,0,0,0
32713,1273850,4,-2,3,4,-2,0,0
32714,1273852,2,-3,1,0,0,0,0
32715,1273855,3,-2,1,0,0,0,0
32716,1273854,2,-2,-5,0,0,0,0
32717,1273856,2,-2,0,0,0,0,0
32718,1274193,3,-4,7,3,-4,0,0
32719,1274192,2,-1,1,0,0,0,0
32720,1274195,3,-3,-1,0,0,0,0
32721,1274194,2,-1,1,0,0,0,0
32722,1274197,2,-1,1,0,0,0,0
32723,1274199,2,-2,0,1,-1,0,0
32724,1276071,2,-1,1,0,0,0,0
32725,1276073,3,-4,-6,0,0,0,0
32726,1276079,3,-1,2,0,0,0,0
32727,1273603,3,-2,1,0,0,0,0
32728,1273653,1,-1,0,0,0,0,0
32729,1273418,3,-2,-9,0,0,1,-2
32730,1275119,2,-3,-1,1,-1,0,0
32731,1275994,2,-1,1,0,0,0,0
32732,1273795,2,-3,-7,0,0,0,0
32733,1274397,2,-3,-4,1,-3,0,0
32734,1274394,3,-4,-2,0,0,0,0
32735,1274393,2,-2,-2,1,-1,0,0
32736,1275117,3,-2,-2,0,0,0,0
32737,1275114,3,-2,4,0,0,2,-2
32738,1274553,1,-2,-3,0,0,0,0
32739,1274556,3,-4,0,2,-1,0,0
32740,1274415,2,-2,1,2,-1,0,0
32741,1274999,2,-2,-2,0,0,0,0
32742,1276110,3,-3,-3,3,-3,1,-1
32743,1275698,1,-2,-2,1,-2,0,0
32744,1274991,3,-3,-8,1,-2,2,-1
32745,1273677,2,-2,3,2,-2,0,0
32746,1275559,3,-4,1,0,0,0,0
32747,1275415,3,-3,2,2,-1,3,-2
32748,1275419,3,-2,2,3,-2,0,0
32749,1275556,2,-2,3,0,0,0,0
32750,1275366,2,-2,1,2,-1,0,0
32751,1275360,2,-2,3,0,0,0,0
32752,1274221,3,-2,-6,0,0,0,0
32753,1274303,3,-2,0,2,-2,0,0
32754,1273483,2,-3,-1,0,0,0,0
32755,1273480,2,-3,-5,2,-3,0,0
32756,1275160,2,-2,-1,1,-2,0,0
32757,1274867,3,-2,0,0,0,0,0
32758,1275863,3,-3,1,0,0,2,-1
32759,1274868,3,-2,0,0,0,0,0
32760,1274732,2,-3,0,2,-3,1,-1
32761,1274161,3,-3,-7,0,0,0,0
